SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit,score
165,15,20,18,30,60,10,1.5,0.5,1.5,1.4,20,50,1.18925151983285,-0.0972568024186375,12929999.999999993,1.1406231186235312
285,12,20,14,30,55,14,3.0,0.5,1.5,1.2,5,55,1.2133580179965682,-0.1457299332534655,16674999.999999993,1.1404930513698355
1612,15,25,10,30,70,10,2.0,1.5,2.0,0.8,15,50,1.205428652703714,-0.1307097450684843,15411000.000000022,1.1400737801694718
1734,10,25,14,30,70,14,2.0,1.5,1.0,1.4,15,55,1.2064519267623235,-0.1328390014786462,13319000.000000007,1.1400324260230004
2229,10,40,14,30,50,14,4.0,0.5,1.5,1.4,15,55,1.2207722520060578,-0.1626495347806821,15124000.0,1.1394474846157168
694,8,35,18,45,50,10,2.0,1.5,1.5,1.4,20,50,1.2142611519354547,-0.1507103915413842,14970999.999999993,1.1389059561647625
1225,12,40,10,25,65,21,2.0,1.5,2.0,1.2,5,55,1.1955010142307103,-0.1138130724684491,16101999.999999993,1.1385944779964858
838,12,20,14,25,55,10,4.0,0.5,1.0,1.0,15,45,1.2009858609624322,-0.1249128312412832,16347999.999999993,1.1385294453417907
377,8,40,18,35,55,10,3.5,2.0,2.0,1.0,5,50,1.2206927643427192,-0.1644583499569534,18529000.0,1.1384635893642425
1844,5,35,10,30,65,10,3.0,2.0,1.5,1.0,20,50,1.191787899248966,-0.1085078688912558,16361999.999999983,1.1375339648033382
556,5,30,18,40,50,21,1.5,2.0,2.0,1.2,20,45,1.2179032436155477,-0.1624104390985869,15820999.99999997,1.1366980240662543
2080,8,35,10,30,50,14,3.0,2.0,2.0,1.0,15,50,1.202252863563226,-0.1322106703666393,17356999.999999978,1.1361475283799063
1896,10,40,14,45,60,10,3.0,2.0,2.0,0.8,15,55,1.209793818820161,-0.1482906717058927,18841000.0,1.1356484829672147
239,12,40,14,25,50,10,4.5,1.5,1.5,1.0,20,45,1.216466647732926,-0.1616583800487293,16728000.0,1.1356374577085613
584,8,25,18,40,65,10,3.0,1.0,1.0,0.8,15,50,1.1763991904543607,-0.0821666984550829,16433000.0,1.1353158412268192
630,5,35,18,25,65,21,4.0,1.0,2.0,0.8,10,45,1.2183749881319734,-0.169402390438247,16511000.000000007,1.13367379291285
1527,12,40,10,25,70,14,1.5,0.5,1.5,0.8,20,55,1.2084652239030909,-0.1499230769230767,14812000.000000007,1.1335036854415526
136,12,25,14,45,60,10,4.5,1.5,1.5,1.2,5,55,1.1913808191523594,-0.1174139853456513,16683999.999999983,1.1326738264795337
1654,8,30,18,25,60,21,3.0,0.5,1.5,1.0,15,45,1.2128796282737937,-0.1609390024666583,15467000.0,1.1324101270404645
942,10,40,18,45,50,14,5.0,1.5,1.5,1.2,5,50,1.2156372291815336,-0.1668774752731871,17031999.99999997,1.1321984915449401
569,5,30,10,35,50,10,2.0,0.5,1.5,1.2,10,50,1.2161176108406802,-0.1680328678373199,16504999.999999948,1.1321011769220202
2129,15,30,10,40,50,10,3.0,1.0,1.0,1.0,10,45,1.204566191055121,-0.1454304691441061,17542999.999999985,1.131850956483068
1149,10,40,10,25,60,10,3.0,0.5,2.0,1.0,5,50,1.2205755725428742,-0.1784911717495986,18100999.999999978,1.1313299866680748
1639,8,35,14,25,65,14,2.5,0.5,2.0,1.4,20,45,1.1990092515591313,-0.1362266553480475,14065999.999999983,1.1308959238851075
180,8,30,18,35,70,10,1.5,2.0,2.0,0.8,5,50,1.1887084452476366,-0.1156639898805985,14759000.0,1.1308764503073374
501,5,25,14,30,70,10,4.0,1.0,1.5,1.0,10,50,1.1851806763918655,-0.1087887280087185,15100000.000000007,1.1307863123875064
2151,5,40,14,35,55,10,3.5,1.5,1.5,1.4,15,45,1.2081556231895478,-0.1573151125401928,15838999.999999978,1.1294980669194514
1720,5,30,18,45,65,10,4.5,2.0,2.0,1.0,15,50,1.19898842957341,-0.1425014294409505,16966999.999999985,1.1277377148529346
1516,8,20,10,30,60,14,2.5,0.5,1.0,1.4,5,50,1.187699975452518,-0.1200156712519589,13426999.999999993,1.1276921398265385
235,10,40,14,25,60,21,3.5,1.0,1.5,1.4,10,55,1.1959447852841445,-0.136527354489461,13759000.000000017,1.127681108039414
943,10,30,10,25,60,10,4.5,1.0,1.5,1.4,15,55,1.2227196292782314,-0.1912971728840055,14903999.999999993,1.1270710428362287
2401,12,25,10,40,70,21,4.0,1.5,2.0,1.0,20,50,1.1897154545691755,-0.1268376268084189,15998000.000000017,1.126296641164966
1296,10,20,14,25,55,21,4.0,0.5,1.5,1.0,10,50,1.180075323728756,-0.1097239681091041,16350999.999999993,1.125213339674204
956,8,25,14,45,65,14,4.5,1.5,2.0,1.0,15,45,1.189287890125842,-0.1304292002934705,16806999.999999978,1.1240732899791066
2178,15,20,18,25,70,21,1.5,1.5,1.5,1.4,20,55,1.1842950858419503,-0.1208795864757224,11534000.000000007,1.123855292604089
2266,5,30,10,45,60,21,3.5,2.0,1.5,1.2,15,50,1.2224417186898868,-0.1974783905838117,17720999.999999963,1.123702523397981
959,10,25,14,40,60,10,4.5,1.5,2.0,0.8,15,55,1.1939789373823833,-0.1415722732777661,17841999.999999993,1.1231928007435001
1108,8,35,10,40,60,21,3.0,1.5,1.5,1.0,10,50,1.1953865450501722,-0.1473249409913453,17257999.999999978,1.1217240745544994
2306,8,30,18,25,60,21,4.0,2.0,2.0,1.0,20,50,1.197033239456795,-0.1512341785458979,15047000.0,1.1214161501838462
1169,10,35,10,45,50,10,4.0,1.0,1.5,1.2,15,50,1.2113061129887854,-0.1798765662988591,16699999.999999978,1.121367829839356
1831,12,35,14,45,70,10,4.0,1.5,1.0,1.2,5,55,1.2054109739317196,-0.1701241303474379,16053000.0,1.1203489087580007
1979,15,40,10,30,50,14,4.5,1.5,1.0,1.0,20,55,1.182477767670014,-0.1251107314603896,16233000.0,1.1199224019398193
1561,15,25,14,35,65,10,4.0,1.5,1.5,0.8,5,55,1.173894435690328,-0.1080945114282362,16083999.999999993,1.11984717997621
444,15,40,14,35,55,21,4.5,1.5,1.5,1.0,15,50,1.183861127716192,-0.1284213492191272,16278999.999999993,1.1196504531066283
379,8,40,14,45,55,10,3.0,2.0,2.0,1.0,20,55,1.1838814783674705,-0.1287738650827325,17469000.0,1.1194945458261043
1375,5,20,14,30,65,21,3.0,2.0,1.0,0.8,5,50,1.1746976042384691,-0.1109275266535648,17327999.999999985,1.1192338409116867
254,8,40,14,45,55,14,3.5,1.5,1.5,1.0,10,45,1.1903550831784415,-0.1426512968299712,16932999.999999993,1.119029434763456
1065,10,25,14,45,70,10,3.0,0.5,2.0,1.2,15,55,1.192105612975773,-0.1463364485981302,15086000.0,1.118937388676708
2411,10,30,10,40,70,21,2.0,2.0,1.5,1.2,20,50,1.2082178261786138,-0.17883323738246,15182000.000000017,1.1188012074873839
628,10,25,10,45,55,21,3.0,1.0,1.5,1.4,20,55,1.1961689447421184,-0.1554640388292394,15500999.999999983,1.1184369253274988
1645,10,40,18,45,55,10,4.0,0.5,1.0,1.0,20,55,1.199326510519385,-0.1622376781985608,17163999.999999978,1.1182076714201048
361,15,30,18,30,60,21,3.5,1.0,2.0,1.2,20,50,1.1925994448276318,-0.1487893562515493,14248000.000000007,1.118204766701857
474,12,35,10,45,60,14,3.0,1.5,2.0,1.2,10,45,1.21972471666376,-0.2033572553108834,17894999.999999963,1.1180460890083181
1030,10,40,18,40,50,14,3.5,1.5,2.0,1.2,20,50,1.189205530987886,-0.1426298511670995,16723999.999999993,1.1178906054043363
1723,8,35,10,45,55,21,2.5,1.0,2.0,1.4,10,50,1.2051014786125471,-0.1745607176659395,15665999.999999983,1.1178211197795773
1130,8,25,14,35,70,10,1.5,1.5,1.0,1.4,10,50,1.178741238617712,-0.122132580624776,12702000.0,1.117674948305324
469,12,20,14,40,55,10,5.0,1.5,2.0,0.8,10,45,1.1743355283766903,-0.1138695796094008,17876999.999999978,1.11740073857199
1034,10,20,10,40,65,21,2.0,2.0,1.5,1.0,10,55,1.1978218075321572,-0.1615965997703476,16903999.999999985,1.1170235076469834
740,10,40,10,45,60,10,3.0,1.5,2.0,1.2,5,55,1.194212676722506,-0.1544852988414672,18100999.999999978,1.1169700273017724
2139,10,35,18,45,60,14,5.0,2.0,2.0,1.2,20,55,1.186293406002994,-0.1391315376444661,16313000.0,1.1167276371807608
509,8,20,18,40,60,10,5.0,2.0,2.0,1.4,20,55,1.1543746968315654,-0.0786427367524217,13565999.99999997,1.1150533284553545
1675,15,40,14,30,55,14,2.5,0.5,1.5,0.8,15,50,1.1852738523466435,-0.1413668093640324,15474000.000000007,1.1145904476646273
374,5,40,10,25,65,14,4.0,0.5,1.5,1.4,5,55,1.1970002856720985,-0.1660418963616317,14036000.000000007,1.1139793374912825
1465,8,30,18,40,60,21,2.0,2.0,1.5,0.8,20,45,1.176994810888898,-0.1273609482870915,15888000.0,1.1133143367453522
34,5,25,14,30,55,21,5.0,2.0,1.0,0.8,15,55,1.1684582701979864,-0.1128984589402573,17944999.999999985,1.1120090407278578
941,8,35,14,25,55,14,4.5,1.0,2.0,0.8,10,45,1.2022821483041282,-0.1812123692055884,17659999.999999985,1.111675963701334
1393,5,35,10,25,50,14,1.5,0.5,2.0,1.4,20,50,1.2128564637052075,-0.202389258906861,15037999.999999983,1.111661834251777
1706,8,30,10,35,55,14,5.0,1.5,1.5,1.2,10,55,1.1929656727738251,-0.1627330915720427,15782999.999999965,1.1115991269878038
1438,15,25,18,25,65,10,4.5,0.5,2.0,1.2,5,50,1.2037520795473264,-0.1855059999180898,14365000.0,1.1109990795882816
2267,12,40,18,25,50,14,3.0,0.5,2.0,0.8,15,55,1.1965203186232265,-0.1716506363548043,16358000.000000007,1.1106950004458243
797,5,30,14,30,50,21,2.0,2.0,1.0,1.0,5,55,1.186160970158672,-0.1510301379192915,17564999.99999997,1.1106459011990262
758,12,35,18,25,65,14,2.0,1.5,1.5,0.8,5,55,1.1793274147153965,-0.1374084463144771,14334000.000000007,1.110623191558158
1377,15,40,18,25,55,14,5.0,2.0,2.0,1.0,10,55,1.191419703965663,-0.1642785738087304,16317000.000000007,1.109280417061298
1651,12,40,14,35,65,21,3.5,0.5,2.0,1.2,15,55,1.1777882591172657,-0.1372402482821613,15337000.000000017,1.109168134976185
1229,15,35,14,40,50,14,2.5,2.0,1.0,1.4,5,45,1.1842573559359089,-0.1515707636096702,13131999.999999983,1.1084719741310738
104,10,30,14,45,65,10,3.0,1.5,1.5,0.8,20,50,1.1790600006884917,-0.1412006991675754,16135999.999999993,1.108459651104704
22,10,20,18,35,60,21,3.5,1.0,2.0,0.8,15,55,1.1754468711436532,-0.1349386100846349,16510999.999999993,1.1079775661013358
981,8,35,10,45,65,21,2.5,1.5,2.0,1.0,5,50,1.174611998545309,-0.1349056763961763,17084000.0,1.1071591603472208
889,8,40,10,45,65,14,5.0,0.5,2.0,0.8,10,55,1.1781763757258197,-0.142664936051665,18715000.000000037,1.1068439076999872
2415,15,25,18,35,55,10,3.5,1.0,2.0,1.2,5,55,1.185783640872571,-0.1582784528336888,15618999.999999993,1.1066444144557266
372,15,20,10,30,65,21,3.0,2.0,2.0,0.8,5,45,1.1581424639949978,-0.1034912298421037,16063000.0,1.106396849073946
1410,5,35,18,45,55,10,2.5,2.0,1.0,0.8,20,55,1.1902251086932163,-0.1691575106676835,19057999.999999963,1.1056463533593746
2381,15,35,18,45,60,10,4.0,1.0,1.5,0.8,15,55,1.176291139826167,-0.1426793570664845,17972000.000000015,1.1049514612929248
1110,5,30,18,35,60,10,2.5,0.5,1.5,1.2,10,45,1.1580735442743426,-0.1070544254017574,15175999.999999993,1.1045463315734638
1233,15,20,14,45,50,21,1.5,0.5,1.5,1.2,15,50,1.1524066719851174,-0.0987713997985899,15757000.0,1.1030209720858224
2003,5,30,10,25,60,10,2.5,0.5,2.0,0.8,10,45,1.1667537885337982,-0.1275415896487984,16344999.99999997,1.102982993709399
443,15,35,18,30,60,21,2.0,2.0,2.0,0.8,20,45,1.1741045630476783,-0.1452150975600293,15874000.00000003,1.1014970142676637
1076,5,35,14,25,50,21,2.5,0.5,1.5,0.8,20,45,1.174629446026341,-0.1463406839245767,16214999.99999997,1.1014591040640525
350,5,25,18,45,65,21,5.0,2.0,2.0,1.2,15,50,1.1809845437316502,-0.15920075651443,15501999.999999983,1.1013841654744352
1099,8,25,10,25,60,10,4.5,0.5,1.5,1.2,10,50,1.1858831080851868,-0.1699359943658469,15857999.999999993,1.1009151109022635
831,8,20,18,40,70,14,3.5,1.5,2.0,1.4,20,50,1.145688334122603,-0.0924435640295487,11697999.999999983,1.0994665521078286
77,5,25,10,25,70,10,2.0,1.0,1.5,1.4,20,45,1.1683284725034706,-0.1386952137815629,13281000.000000007,1.0989808656126892
921,15,25,10,30,55,10,5.0,2.0,1.5,0.8,15,50,1.1572023129679243,-0.1167061834330659,15934000.000000017,1.0988492212513914
2066,15,30,18,25,70,10,1.5,2.0,1.5,1.2,10,55,1.182296089250645,-0.1669524128125784,12274000.000000007,1.0988198828443558
861,10,20,18,45,55,21,3.0,1.5,2.0,1.2,15,50,1.1511694583522611,-0.1057430681523711,15420999.999999983,1.0982979242760755
1869,12,25,10,35,70,21,3.0,1.0,1.5,1.0,5,45,1.1508730336119706,-0.1053689521397413,15931000.000000017,1.0981885575421
2083,15,40,14,45,70,21,1.5,1.5,1.0,0.8,10,45,1.156419129978921,-0.1188976758419634,16160000.000000022,1.0969702920579394
11,15,40,10,25,55,10,1.5,1.0,1.5,1.2,5,50,1.1785597601349191,-0.1639853052951607,15385999.999999993,1.0965671074873389
2412,5,25,18,45,60,14,2.5,0.5,2.0,1.2,15,55,1.152893791484301,-0.1129209500177245,15647999.999999978,1.0964333164754387
322,10,40,10,45,50,10,4.5,1.5,2.0,1.2,20,45,1.1717029367261396,-0.151484473461292,17166999.999999993,1.0959606999954936
1712,10,40,10,25,50,21,1.5,0.5,2.0,1.4,20,50,1.1921070831447578,-0.193064318261479,14356000.0,1.0955749240140182
1153,12,30,10,40,60,10,5.0,1.5,1.5,1.4,20,50,1.151394089588944,-0.1117323204301992,13612999.999999993,1.0955279293738445
483,15,35,10,40,60,14,4.5,0.5,1.0,0.8,20,50,1.1624831993815243,-0.1346428571428571,17837999.999999993,1.0951617708100958
2243,15,40,14,40,55,10,3.0,1.0,1.5,0.8,15,55,1.167431272719771,-0.1449237881261415,17028000.000000007,1.0949693786567003
538,10,30,10,30,50,10,4.0,2.0,1.5,1.2,10,50,1.1767193640022149,-0.1644655678026088,15394999.99999997,1.0944865801009105
1967,5,25,14,30,70,10,1.5,1.5,1.5,0.8,5,55,1.1756364174745082,-0.1624625154348211,16223000.000000017,1.0944051597570976
1052,8,40,10,35,65,14,4.0,2.0,2.0,1.2,5,45,1.1570722882895843,-0.1260440063676209,16523999.999999993,1.0940502851057738
2011,8,35,10,35,60,21,5.0,1.5,1.5,1.4,15,45,1.1683547639151182,-0.1492676073797078,14809999.999999978,1.0937209602252642
1143,12,40,10,35,60,10,1.5,1.5,1.5,0.8,5,55,1.159450743052091,-0.1316862651938075,16911000.000000007,1.0936076104551873
2426,10,25,18,30,50,21,4.5,1.0,2.0,1.2,5,55,1.189968611049116,-0.1931936962289939,16822000.000000007,1.0933717629346191
297,8,35,10,40,70,10,1.5,2.0,1.0,1.0,10,45,1.146162976991806,-0.1077957095840436,15377000.000000017,1.0922651221997843
1173,10,35,10,40,60,21,4.5,0.5,1.5,1.4,15,55,1.1669321411409057,-0.153215441209059,15139999.999999978,1.0903244205363762
2008,10,20,10,25,55,10,3.5,1.0,1.0,0.8,5,50,1.1535199864044532,-0.1269434028463038,16801999.999999993,1.0900482849813014
1650,8,25,10,30,55,21,4.5,1.5,1.0,1.0,5,55,1.1546418035780994,-0.1295031326139923,17662000.0,1.0898902372711032
1758,15,40,10,40,65,10,3.5,2.0,1.0,1.0,10,45,1.1587418443246011,-0.1381380739727782,16218000.000000017,1.089672807338212
1963,8,35,18,30,50,21,1.5,1.0,1.5,1.4,15,45,1.1842945661220945,-0.1895387457932823,13782000.000000007,1.0895251932254533
30,15,30,18,25,65,14,3.5,1.0,2.0,1.4,15,50,1.172664568616671,-0.1665838901932454,12452000.0,1.0893726235200483
805,10,25,10,25,55,10,3.5,2.0,2.0,1.2,5,50,1.1954481302922615,-0.213885163964403,16825999.999999993,1.08850554831006
318,10,35,14,25,55,14,2.0,2.0,1.5,1.2,10,50,1.178784898538069,-0.1835217776029889,14061999.99999997,1.0870240097365744
590,8,35,10,40,70,10,2.0,2.0,1.0,0.8,10,55,1.1530055347241297,-0.1326882010042515,16121000.00000003,1.086661434222004
979,15,20,14,35,50,21,2.5,1.5,1.0,1.0,20,50,1.153289757258784,-0.1333821855657246,15617000.0,1.0865986644759216
472,10,35,18,40,65,14,1.5,1.0,1.0,1.2,10,45,1.136899210865345,-0.1008408728046831,13804999.999999983,1.0864787744630036
1815,8,20,14,45,70,21,1.5,2.0,1.0,1.4,20,45,1.1379533719810997,-0.1033841711036911,12174999.999999993,1.0862612864292542
704,15,40,14,45,60,10,4.0,0.5,1.0,1.4,15,55,1.1534874306184666,-0.1353032324710539,14210999.999999993,1.0858358143829396
2271,12,20,18,45,60,21,3.0,1.5,2.0,1.2,10,55,1.1363812138774645,-0.1011413813213361,15385999.999999978,1.0858105232167965
1799,12,35,10,35,70,21,4.5,1.5,2.0,1.2,10,55,1.1626462834056728,-0.1540365693840615,15308000.0,1.0856279987136421
79,5,30,18,40,70,10,2.0,0.5,1.5,0.8,5,50,1.161250469624956,-0.1514631247287887,15557000.0,1.0855189072605615
170,8,35,14,30,60,14,1.5,0.5,1.0,0.8,5,45,1.1609095126780045,-0.151585536611482,15768999.999999993,1.0851167443722636
182,12,25,18,45,70,21,2.0,1.0,2.0,1.0,20,55,1.1398527181304177,-0.1100751593568641,14267000.000000007,1.0848151384519855
2207,10,25,10,30,50,14,2.5,2.0,1.0,0.8,15,55,1.1441310643679516,-0.1204567720797265,16595999.99999997,1.0839026783280883
2248,15,20,14,45,65,10,4.5,2.0,1.5,0.8,5,45,1.153603583050903,-0.1398805050353224,17413999.999999993,1.083663330533242
1526,10,35,18,35,65,10,5.0,2.0,1.5,1.2,15,50,1.1629946618224996,-0.1604265327527572,14131000.000000007,1.082781395446121
1139,10,40,14,25,50,21,1.5,1.5,1.5,1.0,15,45,1.1599028900290569,-0.1542949821001207,14823999.999999983,1.0827553989789966
63,15,25,10,45,60,14,5.0,1.0,1.5,0.8,15,55,1.1678733682209383,-0.1705596021851799,17092000.00000003,1.0825935671283484
1134,12,25,18,25,55,14,1.5,2.0,1.0,1.0,15,50,1.1998345059623063,-0.236440341680416,15925000.0,1.0816143351220984
1042,12,35,10,35,60,10,4.0,1.5,1.5,0.8,15,50,1.1523454830066018,-0.1418524643135465,17069999.999999978,1.0814192508498286
2383,12,35,10,25,60,14,3.5,0.5,1.5,1.4,10,50,1.1647861899684568,-0.1671553638001087,13499999.999999993,1.0812085080684024
202,5,40,18,35,60,10,4.5,1.0,1.5,1.2,10,55,1.139303445551962,-0.1173181022130232,15519999.999999978,1.0806443944454502
521,15,20,18,30,65,10,3.5,0.5,1.5,1.0,5,55,1.14128995042238,-0.1216222949294978,14703000.000000007,1.080478802957631
728,12,35,10,40,55,21,4.0,1.5,2.0,1.0,15,50,1.1534543209409522,-0.1469952695205278,16858999.999999978,1.0799566861806884
250,10,30,18,35,50,14,3.0,1.0,1.0,1.0,15,45,1.1465297438280264,-0.1336097520524092,15866999.999999993,1.0797248678018219
1876,8,20,14,30,55,10,4.5,0.5,1.0,0.8,15,55,1.1353819618659078,-0.1165421990282526,16559999.999999993,1.0771108623517816
1719,15,20,14,30,55,21,5.0,0.5,1.0,0.8,10,45,1.1314150366214129,-0.1113407156173489,16986999.999999993,1.0757446788127385
1859,10,30,10,30,60,14,5.0,0.5,1.5,1.0,5,45,1.1428599803517638,-0.1371396986570585,15546999.999999983,1.0742901310232347
1988,12,30,14,40,60,10,3.0,1.5,1.5,0.8,10,55,1.1407748450338933,-0.1351877654484717,15984000.000000007,1.0731809623096573
2494,12,20,14,25,55,10,2.0,1.0,1.5,1.0,5,45,1.1277795099021133,-0.1125332446808511,14991999.999999993,1.0715128875616877
135,10,30,10,45,50,14,4.5,2.0,2.0,1.2,15,45,1.154711908400784,-0.1668277361681564,15261999.999999983,1.0712980403167058
1280,5,35,18,35,65,14,4.0,2.0,2.0,1.2,5,55,1.1650816472082175,-0.1877035914035769,16689999.999999993,1.0712298515064291
2366,10,20,18,30,65,14,1.5,2.0,1.5,1.2,5,50,1.1358261815750657,-0.1297037807225182,13801000.000000007,1.0709742912138065
2303,15,25,10,45,55,10,1.5,0.5,1.0,1.2,10,55,1.164433115347317,-0.1874742904154667,15392999.999999983,1.0706959701395837
45,10,40,18,30,55,14,2.0,1.5,2.0,1.0,15,45,1.15442411734201,-0.1682340229701067,15816000.0,1.0703071058569567
1619,10,40,14,40,60,21,4.0,1.5,1.5,1.4,10,45,1.1395790653463411,-0.1410867697594499,14666000.000000017,1.0690356804666161
1389,8,35,10,35,60,21,4.5,1.0,2.0,1.0,5,50,1.1396943926191303,-0.1435302276250304,17151999.999999978,1.067929278806615
1469,8,25,14,45,50,10,2.0,1.5,1.0,1.4,15,45,1.1306127878967334,-0.1259062814124086,13733999.999999983,1.067659647190529
1694,8,20,10,35,65,21,3.0,1.0,1.0,0.8,20,50,1.1292898194675456,-0.1243591085068538,16366999.999999983,1.0671102652141187
442,10,40,10,40,65,10,3.5,1.0,2.0,1.0,5,55,1.13791796529333,-0.1417299217866783,18087000.000000007,1.0670530043999908
321,5,40,18,40,55,21,5.0,2.0,2.0,0.8,10,55,1.1410039416336166,-0.1482065910056441,17541999.99999997,1.0669006461307946
1521,5,30,18,45,60,21,2.0,1.5,2.0,1.4,10,45,1.1419844060781996,-0.153452455778037,14555999.999999978,1.0652581781891812
1581,10,35,18,45,55,21,4.5,1.0,1.0,0.8,5,45,1.1593265605283232,-0.1887427104273231,18523999.999999985,1.0649552053146616
2057,5,25,10,35,55,21,4.5,2.0,2.0,1.4,15,45,1.1178885267510392,-0.1093760110432886,13972999.999999965,1.063200521229395
400,12,25,18,40,55,10,2.5,1.5,2.0,1.2,15,55,1.1241973298263876,-0.122248716067498,13886000.0,1.0630729717926386
1544,8,30,14,25,60,10,3.0,1.0,1.5,1.4,15,55,1.156483568852503,-0.1878248284028858,13790999.999999993,1.0625711546510601
922,5,25,10,35,70,21,2.0,0.5,1.5,1.0,15,55,1.115339441899827,-0.1060259477204074,15135000.0,1.0623264680396234
1892,15,25,14,45,70,21,5.0,1.0,2.0,1.0,5,55,1.126684771364591,-0.1288895697298127,16532000.000000017,1.0622399864996848
1945,8,30,14,35,55,10,3.0,2.0,1.5,1.0,15,55,1.1313960432262604,-0.1399838936984093,15647999.999999965,1.0614040963770557
519,15,25,10,35,65,21,5.0,1.5,1.5,1.0,5,45,1.1140910309879035,-0.1064639553009288,15985000.0,1.0608590533374391
523,10,40,10,35,70,21,3.5,1.5,1.5,1.2,5,55,1.1465802377980707,-0.1715843880997923,15330000.0,1.0607880437481745
1773,8,20,10,30,55,10,3.0,0.5,2.0,1.0,15,55,1.1152499091741983,-0.1094979246626493,15573999.999999983,1.0605009468428737
1054,10,40,10,25,55,21,4.5,2.0,2.0,1.0,10,50,1.1261105438572712,-0.1324043976065756,15843999.999999983,1.0599083450539835
915,12,20,10,25,65,10,4.5,0.5,2.0,1.4,5,50,1.1138825581814982,-0.1114330637915543,12626999.999999993,1.058166026285721
749,12,25,10,25,65,21,3.5,1.0,1.5,1.4,10,55,1.1610743889540072,-0.2061040672181781,14037999.999999993,1.0580223553449182
1981,5,25,18,30,70,10,2.0,1.0,2.0,1.2,5,45,1.1278070907572662,-0.140596330275229,13338000.000000017,1.0575089256196517
644,12,30,14,25,55,21,5.0,2.0,1.5,1.4,20,50,1.1519268427015432,-0.191535681630165,13663999.999999993,1.0561590018864608
860,12,20,18,25,65,10,5.0,2.0,1.5,1.4,15,55,1.1363738467668412,-0.1610903801151097,11871000.0,1.0558286567092863
621,12,25,10,25,60,21,3.5,0.5,1.5,1.4,5,45,1.145109826080417,-0.1789313992393856,14229000.0,1.0556441264607241
1323,8,30,10,45,55,21,2.0,1.0,1.0,1.0,10,55,1.1231635702594356,-0.1357815605288173,16480999.999999965,1.055272789995027
754,15,40,10,35,55,21,3.5,1.5,1.5,1.4,20,50,1.1051333997113186,-0.1000220424911404,13111000.000000022,1.0551223784657484
798,10,25,10,30,55,10,2.0,0.5,2.0,1.2,15,55,1.1267616026755924,-0.1466594784553331,14656999.999999983,1.0534318634479258
1197,10,35,14,25,70,14,4.0,1.0,2.0,1.4,10,50,1.1366748747808575,-0.1680654277639804,13395000.000000007,1.0526421608988672
525,15,30,10,35,65,14,2.5,0.5,2.0,1.0,10,50,1.1102416532086756,-0.1152864725095266,14530000.0,1.0525984169539124
859,8,40,10,25,70,21,5.0,1.5,1.5,1.4,20,55,1.1126084312425033,-0.1236241789454995,13459000.000000007,1.0507963417697535
1357,8,30,10,45,60,10,5.0,0.5,2.0,1.2,15,45,1.1283163341845854,-0.1552449000724861,15137999.999999965,1.0506938841483424
1854,12,25,14,45,65,21,4.5,2.0,2.0,0.8,15,45,1.1291969209996802,-0.1573407602994902,16244999.999999993,1.0505265408499351
1886,12,20,18,40,65,14,5.0,1.0,1.5,1.0,20,50,1.11080855188269,-0.1211780963897048,14346999.999999983,1.0502195036878377
1463,5,40,14,30,50,14,1.5,1.0,1.5,1.2,15,45,1.128521086989553,-0.1570055110825052,13622999.99999997,1.0500183314483005
1563,15,35,10,35,50,21,3.0,1.5,2.0,1.2,5,55,1.134523858011399,-0.169246082085911,15580999.99999997,1.0499008169684434
572,12,35,10,40,50,10,2.5,2.0,1.5,1.4,20,45,1.1289696819444552,-0.1600834607280087,14124999.999999993,1.0489279515804508
1973,10,40,14,45,55,10,5.0,0.5,1.0,0.8,20,50,1.1242382091448029,-0.1513532706057035,16830999.999999985,1.0485615738419511
1721,10,30,18,25,55,14,5.0,1.0,1.5,0.8,20,50,1.15481224715362,-0.2127768768090653,14916000.0,1.0484238087490874
2021,12,35,10,40,50,21,4.5,0.5,2.0,1.0,20,50,1.12518165732867,-0.1557468738763931,16507999.999999978,1.0473082203904733
268,8,25,10,30,50,10,4.5,1.5,2.0,1.4,10,50,1.156186111583224,-0.2180334076660914,15222999.999999993,1.0471694077501783
2363,10,20,18,40,60,21,4.5,1.5,1.5,0.8,20,55,1.098453039815316,-0.1068173039783699,16054999.999999983,1.045044387826131
1829,10,30,18,40,55,21,5.0,1.5,1.5,1.0,5,45,1.1263326835580003,-0.1626132470098584,16776000.0,1.0450260600530712
237,12,20,14,40,65,10,2.0,0.5,1.5,1.4,15,50,1.1023178644913565,-0.1152679850426953,12383999.999999978,1.044683871970009
1699,10,30,18,25,60,10,3.0,1.5,2.0,0.8,10,50,1.1169735833923873,-0.1446411251212415,13957000.000000017,1.0446530208317666
1479,8,30,14,40,55,10,3.5,1.5,2.0,1.4,20,55,1.1278981693946335,-0.1671887567201454,13978999.999999993,1.0443037910345607
2419,12,20,10,45,65,21,3.0,1.0,1.0,0.8,10,55,1.1075101534394955,-0.1275981018753611,16658000.0,1.043711102501815
857,12,30,14,40,50,14,2.0,1.0,1.5,1.4,20,45,1.1181032613283568,-0.1488890322858187,13132999.999999993,1.0436587451854475
1251,15,25,14,30,60,21,4.5,1.0,1.5,1.4,5,50,1.1054357553340963,-0.1282596673331348,13199999.999999993,1.0413059216675289
