SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
1000,5,30,14,45,60,14,2.0,0.5,1.5,1.2,15,50,1.3645768091581092,-0.1735080859090996,19384000.000000037
1001,5,30,14,45,60,14,2.0,1.0,1.0,1.0,10,50,1.469260005813417,-0.11954331766286089,22819000.000000037
1002,5,30,14,45,60,14,2.0,1.0,1.0,1.0,15,50,1.4818321239674979,-0.1234644455244766,22674000.000000045
1003,5,30,14,45,60,14,2.0,1.0,1.0,1.2,10,50,2.2157526568713406,-0.08986267787715697,34249000.000000015
1004,5,30,14,45,60,14,2.0,1.0,1.0,1.2,15,50,1.9680410672379456,-0.13342048600430617,30210000.00000003
1005,5,30,14,45,60,14,2.0,1.0,1.5,1.0,10,50,0.9439495086512897,-0.15814599596955625,13349000.000000037
1006,5,30,14,45,60,14,2.0,1.0,1.5,1.0,15,50,0.9633326591412763,-0.14545647258338043,13478000.000000045
1007,5,30,14,45,60,14,2.0,1.0,1.5,1.2,10,50,1.4796270425100089,-0.1558667972575904,21100000.000000022
1008,5,30,14,45,60,14,2.0,1.0,1.5,1.2,15,50,1.3534704007442748,-0.1735080859090996,19214000.000000037
1009,5,30,14,45,60,14,3.0,0.5,1.0,1.0,10,50,1.476135683542679,-0.10261871437554508,23737000.00000003
1010,5,30,14,45,60,14,3.0,0.5,1.0,1.0,15,50,1.615581843997583,-0.10023192146058198,26027000.00000003
1011,5,30,14,45,60,14,3.0,0.5,1.0,1.2,10,50,2.1078604834963275,-0.10145973692653172,32934000.000000015
1012,5,30,14,45,60,14,3.0,0.5,1.0,1.2,15,50,1.974483399078907,-0.12859862236787858,30586000.00000003
1013,5,30,14,45,60,14,3.0,0.5,1.5,1.0,10,50,1.0066056536341488,-0.15886352105530166,14713000.000000037
1014,5,30,14,45,60,14,3.0,0.5,1.5,1.0,15,50,1.0146201476100944,-0.14214806841286906,14721000.000000045
1015,5,30,14,45,60,14,3.0,0.5,1.5,1.2,10,50,1.4092056672861357,-0.16780863084505326,20354000.000000022
1016,5,30,14,45,60,14,3.0,0.5,1.5,1.2,15,50,1.3004718224187124,-0.17830926354424298,18515000.000000037
1017,5,30,14,45,60,14,3.0,1.0,1.0,1.0,10,50,1.578722124560766,-0.09339203371794585,25648000.000000045
1018,5,30,14,45,60,14,3.0,1.0,1.0,1.0,15,50,1.5748328670943899,-0.10654319909146491,25302000.00000003
1019,5,30,14,45,60,14,3.0,1.0,1.0,1.2,10,50,2.1297967195443777,-0.1025494184324333,33770000.000000015
1020,5,30,14,45,60,14,3.0,1.0,1.0,1.2,15,50,1.8871435523638347,-0.15102929921306177,29541000.00000003
1021,5,30,14,45,60,14,3.0,1.0,1.5,1.0,10,50,1.0048883585932102,-0.15886352105530166,14683000.000000037
1022,5,30,14,45,60,14,3.0,1.0,1.5,1.0,15,50,1.0128903222049161,-0.14214806841286906,14691000.000000045
1023,5,30,14,45,60,14,3.0,1.0,1.5,1.2,10,50,1.4074479384184042,-0.16780863084505326,20324000.000000022
1024,5,30,14,45,60,14,3.0,1.0,1.5,1.2,15,50,1.298676913180258,-0.17830926354424298,18485000.000000037
1025,10,20,10,40,55,10,2.0,0.5,1.0,1.0,10,50,1.0559205707274189,-0.13485838333777037,15570000.000000037
1026,10,20,10,40,55,10,2.0,0.5,1.0,1.0,15,50,0.933380747761808,-0.1320939163829973,13111000.000000045
1027,10,20,10,40,55,10,2.0,0.5,1.0,1.2,10,50,1.5350352656784993,-0.11295364677142188,21995000.000000015
1028,10,20,10,40,55,10,2.0,0.5,1.0,1.2,15,50,1.7319188119055562,-0.09106402757872703,24222000.00000003
1029,10,20,10,40,55,10,2.0,0.5,1.5,1.0,10,50,0.8834173614635065,-0.1284283308217357,12366000.000000037
1030,10,20,10,40,55,10,2.0,0.5,1.5,1.0,15,50,0.7670555572478488,-0.15095653384859087,10300000.000000045
1031,10,20,10,40,55,10,2.0,0.5,1.5,1.2,10,50,1.287732432528884,-0.10816899100980916,18088000.000000015
1032,10,20,10,40,55,10,2.0,0.5,1.5,1.2,15,50,1.4235850943240644,-0.09437682419424936,19183000.00000003
1033,10,20,10,40,55,10,2.0,1.0,1.0,1.0,10,50,1.0866568644589976,-0.12349195369560331,16059000.000000037
1034,10,20,10,40,55,10,2.0,1.0,1.0,1.0,15,50,0.9124837405655566,-0.1320754716981132,12769000.000000045
1035,10,20,10,40,55,10,2.0,1.0,1.0,1.2,10,50,1.5211132926930662,-0.12100229455601337,21873000.000000015
1036,10,20,10,40,55,10,2.0,1.0,1.0,1.2,15,50,1.6633064741681922,-0.09744824639763838,23213000.00000003
1037,10,20,10,40,55,10,2.0,1.0,1.5,1.0,10,50,0.8985950259721424,-0.12789773830752665,12600000.000000037
1038,10,20,10,40,55,10,2.0,1.0,1.5,1.0,15,50,0.7852037270757962,-0.15023994733285978,10574000.000000045
1039,10,20,10,40,55,10,2.0,1.0,1.5,1.2,10,50,1.301415441824398,-0.10777832190662731,18265000.000000015
1040,10,20,10,40,55,10,2.0,1.0,1.5,1.2,15,50,1.4123064136615562,-0.09458239980084625,19043000.00000003
1041,10,20,10,40,55,10,3.0,0.5,1.0,1.0,10,50,1.3485711904621192,-0.09410862990429611,20758000.000000037
1042,10,20,10,40,55,10,3.0,0.5,1.0,1.0,15,50,1.168252044590974,-0.11981321298733852,17108000.000000045
1043,10,20,10,40,55,10,3.0,0.5,1.0,1.2,10,50,1.6820255414182494,-0.09750576312018423,24563000.0
1044,10,20,10,40,55,10,3.0,0.5,1.0,1.2,15,50,1.8992855618107132,-0.07893501904709321,26733000.00000003
1045,10,20,10,40,55,10,3.0,0.5,1.5,1.0,10,50,1.1301481766786245,-0.1036226227646891,16656000.000000037
1046,10,20,10,40,55,10,3.0,0.5,1.5,1.0,15,50,0.9735147519489257,-0.13245306716023247,13776000.000000045
1047,10,20,10,40,55,10,3.0,0.5,1.5,1.2,10,50,1.3938637018880515,-0.1066760423560554,20062000.000000015
1048,10,20,10,40,55,10,3.0,0.5,1.5,1.2,15,50,1.538299105692136,-0.10225107193901842,20987000.000000037
1049,10,20,10,40,55,10,3.0,1.0,1.0,1.0,10,50,1.3629509021093014,-0.0920819786822501,21020000.000000037
1050,10,20,10,40,55,10,3.0,1.0,1.0,1.0,15,50,1.1505865074562351,-0.12030714038455478,16846000.000000045
1051,10,20,10,40,55,10,3.0,1.0,1.0,1.2,10,50,1.6866180073167463,-0.10570411794611065,24741000.0
1052,10,20,10,40,55,10,3.0,1.0,1.0,1.2,15,50,1.8439899379527198,-0.07993247108395068,25944000.00000003
1053,10,20,10,40,55,10,3.0,1.0,1.5,1.0,10,50,1.1450574325358258,-0.10319423341931372,16890000.000000037
1054,10,20,10,40,55,10,3.0,1.0,1.5,1.0,15,50,0.9912450043041409,-0.1318560194781691,14050000.000000045
1055,10,20,10,40,55,10,3.0,1.0,1.5,1.2,10,50,1.4137666781821268,-0.10611203686560083,20319000.000000015
1056,10,20,10,40,55,10,3.0,1.0,1.5,1.2,15,50,1.5269821641350843,-0.1024646416422986,20847000.00000003
1057,10,20,10,40,55,14,2.0,0.5,1.0,1.0,10,50,1.125791888358235,-0.11036573678799816,16733000.000000037
1058,10,20,10,40,55,14,2.0,0.5,1.0,1.0,15,50,1.0610941797737723,-0.14343138423804738,15261000.000000045
1059,10,20,10,40,55,14,2.0,0.5,1.0,1.2,10,50,1.6237333089813002,-0.09335129900206307,23589000.0
1060,10,20,10,40,55,14,2.0,0.5,1.0,1.2,15,50,1.7438462453660222,-0.07717936822571785,24579000.00000003
1061,10,20,10,40,55,14,2.0,0.5,1.5,1.0,10,50,0.859924039885262,-0.12123889114648673,11945000.000000037
1062,10,20,10,40,55,14,2.0,0.5,1.5,1.0,15,50,0.7443047127624673,-0.15335263824105702,9909000.000000045
1063,10,20,10,40,55,14,2.0,0.5,1.5,1.2,10,50,1.3153808893751657,-0.10419280424136936,18427000.000000015
1064,10,20,10,40,55,14,2.0,0.5,1.5,1.2,15,50,1.355642695185858,-0.09483027580182189,18138000.00000003
1065,10,20,10,40,55,14,2.0,1.0,1.0,1.0,10,50,1.142994098238859,-0.1095601335339803,17092000.000000037
1066,10,20,10,40,55,14,2.0,1.0,1.0,1.0,15,50,1.0211170811915,-0.1441409058231488,14622000.000000045
1067,10,20,10,40,55,14,2.0,1.0,1.0,1.2,10,50,1.6131649831435158,-0.09635961261242952,23764000.0
1068,10,20,10,40,55,14,2.0,1.0,1.0,1.2,15,50,1.669249857101351,-0.09349514563106778,23824000.00000003
1069,10,20,10,40,55,14,2.0,1.0,1.5,1.0,10,50,0.859924039885262,-0.12123889114648673,11945000.000000037
1070,10,20,10,40,55,14,2.0,1.0,1.5,1.0,15,50,0.7443047127624673,-0.15335263824105702,9909000.000000045
1071,10,20,10,40,55,14,2.0,1.0,1.5,1.2,10,50,1.3153808893751657,-0.10419280424136936,18427000.000000015
1072,10,20,10,40,55,14,2.0,1.0,1.5,1.2,15,50,1.355642695185858,-0.09483027580182189,18138000.00000003
1073,10,20,10,40,55,14,3.0,0.5,1.0,1.0,10,50,1.4517013944047545,-0.10377614778592754,22769000.000000037
1074,10,20,10,40,55,14,3.0,0.5,1.0,1.0,15,50,1.3324621563683423,-0.12621342945762418,20146000.000000045
1075,10,20,10,40,55,14,3.0,0.5,1.0,1.2,10,50,1.8111264098472226,-0.08837936425221453,27134000.0
1076,10,20,10,40,55,14,3.0,0.5,1.0,1.2,15,50,1.941239037436498,-0.0682599511245494,27937000.00000003
1077,10,20,10,40,55,14,3.0,0.5,1.5,1.0,10,50,1.108434429152161,-0.0960507780242554,16235000.000000037
1078,10,20,10,40,55,14,3.0,0.5,1.5,1.0,15,50,0.9525793255282761,-0.13759728268038496,13385000.000000045
1079,10,20,10,40,55,14,3.0,0.5,1.5,1.2,10,50,1.427833710908825,-0.10251127113976195,20481000.000000015
1080,10,20,10,40,55,14,3.0,0.5,1.5,1.2,15,50,1.4715606818457012,-0.10346993718217155,19942000.00000003
1081,10,20,10,40,55,14,3.0,1.0,1.0,1.0,10,50,1.4696745559824653,-0.10324324324324306,23188000.00000003
1082,10,20,10,40,55,14,3.0,1.0,1.0,1.0,15,50,1.3118294411664047,-0.12682795336612968,19824000.000000045
1083,10,20,10,40,55,14,3.0,1.0,1.0,1.2,10,50,1.801199982840317,-0.08933484382586161,27369000.0
1084,10,20,10,40,55,14,3.0,1.0,1.0,1.2,15,50,1.9432035232702558,-0.07012009729401017,28252000.00000003
1085,10,20,10,40,55,14,3.0,1.0,1.5,1.0,10,50,1.108434429152161,-0.0960507780242554,16235000.000000037
1086,10,20,10,40,55,14,3.0,1.0,1.5,1.0,15,50,0.9525793255282761,-0.13759728268038496,13385000.000000045
1087,10,20,10,40,55,14,3.0,1.0,1.5,1.2,10,50,1.427833710908825,-0.10251127113976195,20481000.000000015
1088,10,20,10,40,55,14,3.0,1.0,1.5,1.2,15,50,1.4715606818457012,-0.10346993718217155,19942000.00000003
1089,10,20,10,40,60,10,2.0,0.5,1.0,1.0,10,50,1.2421179169032406,-0.12166429538119863,18342000.000000037
1090,10,20,10,40,60,10,2.0,0.5,1.0,1.0,15,50,1.1289936188949465,-0.13015577291310873,16059000.000000045
1091,10,20,10,40,60,10,2.0,0.5,1.0,1.2,10,50,1.68294057668055,-0.077294685990338,23681000.0
1092,10,20,10,40,60,10,2.0,0.5,1.0,1.2,15,50,1.8131072806204818,-0.0747712762456394,24796000.00000003
1093,10,20,10,40,60,10,2.0,0.5,1.5,1.0,10,50,1.1032351432424523,-0.13735858126319767,15716000.000000037
1094,10,20,10,40,60,10,2.0,0.5,1.5,1.0,15,50,1.0212894300373003,-0.1467780429594272,14140000.000000045
1095,10,20,10,40,60,10,2.0,0.5,1.5,1.2,10,50,1.3655367404254481,-0.09286474316467981,18852000.000000015
1096,10,20,10,40,60,10,2.0,0.5,1.5,1.2,15,50,1.498647668783268,-0.08551152440236745,19792000.00000003
1097,10,20,10,40,60,10,2.0,1.0,1.0,1.0,10,50,1.289605442025761,-0.11971386133542762,19091000.000000037
1098,10,20,10,40,60,10,2.0,1.0,1.0,1.0,15,50,1.1250203663732343,-0.12991373521359575,15977000.000000045
1099,10,20,10,40,60,10,2.0,1.0,1.0,1.2,10,50,1.6897401795743099,-0.07575917001620387,23916000.0
1100,10,20,10,40,60,10,2.0,1.0,1.0,1.2,15,50,1.7593065046216845,-0.07720411498894321,24027000.00000003
1101,10,20,10,40,60,10,2.0,1.0,1.5,1.0,10,50,1.1260035713654932,-0.13657545704385232,16050000.000000037
1102,10,20,10,40,60,10,2.0,1.0,1.5,1.0,15,50,1.0470408983823603,-0.1458481553003354,14514000.000000045
1103,10,20,10,40,60,10,2.0,1.0,1.5,1.2,10,50,1.379689454918982,-0.09261195866141719,19029000.000000015
1104,10,20,10,40,60,10,2.0,1.0,1.5,1.2,15,50,1.4870387895232111,-0.08569501708995586,19652000.00000003
1105,10,20,10,40,60,10,3.0,0.5,1.0,1.0,10,50,1.4591618870048682,-0.08956323452025954,22472000.00000003
1106,10,20,10,40,60,10,3.0,0.5,1.0,1.0,15,50,1.277277769972891,-0.1113408060761974,18881000.000000045
1107,10,20,10,40,60,10,3.0,0.5,1.0,1.2,10,50,1.7619885644434123,-0.09296932498298918,25318000.0
1108,10,20,10,40,60,10,3.0,0.5,1.0,1.2,15,50,1.9359420281701536,-0.08553522803464646,26830000.00000003
1109,10,20,10,40,60,10,3.0,0.5,1.5,1.0,10,50,1.3050479954251948,-0.10612722007048388,19445000.000000037
1110,10,20,10,40,60,10,3.0,0.5,1.5,1.0,15,50,1.1754056909792125,-0.11459177672880987,16988000.000000045
1111,10,20,10,40,60,10,3.0,0.5,1.5,1.2,10,50,1.4528366258389196,-0.10215221228437077,20532000.000000007
1112,10,20,10,40,60,10,3.0,0.5,1.5,1.2,15,50,1.6538953701154377,-0.09803352862695047,22196000.00000003
1113,10,20,10,40,60,10,3.0,1.0,1.0,1.0,10,50,1.495284423746317,-0.08867354381577569,23074000.00000003
1114,10,20,10,40,60,10,3.0,1.0,1.0,1.0,15,50,1.2817646588618556,-0.11120797773087386,18959000.000000045
1115,10,20,10,40,60,10,3.0,1.0,1.0,1.2,10,50,1.7882801830432462,-0.0924088315554453,25853000.0
1116,10,20,10,40,60,10,3.0,1.0,1.0,1.2,15,50,1.900297544429763,-0.0862254172863989,26351000.00000003
1117,10,20,10,40,60,10,3.0,1.0,1.5,1.0,10,50,1.3333147453688063,-0.10536617473844653,19859000.000000037
1118,10,20,10,40,60,10,3.0,1.0,1.5,1.0,15,50,1.2063952240549625,-0.11377084878418235,17442000.000000045
1119,10,20,10,40,60,10,3.0,1.0,1.5,1.2,10,50,1.4733528988376021,-0.10176428866954301,20789000.000000007
1120,10,20,10,40,60,10,3.0,1.0,1.5,1.2,15,50,1.6422327952941314,-0.0982329690769588,22056000.00000003
1121,10,20,10,40,60,14,2.0,0.5,1.0,1.0,10,50,1.3911062719717757,-0.12407352012497094,20789000.000000037
1122,10,20,10,40,60,14,2.0,0.5,1.0,1.0,15,50,1.3367875349809388,-0.13815158827223747,19450000.000000045
1123,10,20,10,40,60,14,2.0,0.5,1.0,1.2,10,50,1.832300278583529,-0.0885274188796766,26109000.0
1124,10,20,10,40,60,14,2.0,0.5,1.0,1.2,15,50,1.888163091867128,-0.07247324518732352,26017000.00000003
1125,10,20,10,40,60,14,2.0,0.5,1.5,1.0,10,50,1.1097324350707944,-0.11698132708606081,15732000.000000037
1126,10,20,10,40,60,14,2.0,0.5,1.5,1.0,15,50,1.0293557807857143,-0.12651086454789465,14186000.000000045
1127,10,20,10,40,60,14,2.0,0.5,1.5,1.2,10,50,1.4354360964623702,-0.09539066042012985,19858000.000000015
1128,10,20,10,40,60,14,2.0,0.5,1.5,1.2,15,50,1.4732645013738548,-0.09169571332477207,19414000.00000003
1129,10,20,10,40,60,14,2.0,1.0,1.0,1.0,10,50,1.4153971002152377,-0.12320945276915972,21308000.000000037
1130,10,20,10,40,60,14,2.0,1.0,1.0,1.0,15,50,1.305666183661926,-0.13881462045601742,18971000.000000045
1131,10,20,10,40,60,14,2.0,1.0,1.0,1.2,10,50,1.8348357984363675,-0.08712129056306803,26594000.0
1132,10,20,10,40,60,14,2.0,1.0,1.0,1.2,15,50,1.8225659754195036,-0.0738825748337479,25455000.00000003
1133,10,20,10,40,60,14,2.0,1.0,1.5,1.0,10,50,1.1097324350707944,-0.11698132708606081,15732000.000000037
1134,10,20,10,40,60,14,2.0,1.0,1.5,1.0,15,50,1.0293557807857143,-0.12651086454789465,14186000.000000045
1135,10,20,10,40,60,14,2.0,1.0,1.5,1.2,10,50,1.4354360964623702,-0.09539066042012985,19858000.000000015
1136,10,20,10,40,60,14,2.0,1.0,1.5,1.2,15,50,1.4732645013738548,-0.09169571332477207,19414000.00000003
1137,10,20,10,40,60,14,3.0,0.5,1.0,1.0,10,50,1.6302422053775916,-0.09527107864744015,25600000.00000003
1138,10,20,10,40,60,14,3.0,0.5,1.0,1.0,15,50,1.513316224123572,-0.11016551631709433,23043000.00000003
1139,10,20,10,40,60,14,3.0,0.5,1.0,1.2,10,50,1.9025107830996795,-0.08455185200792195,27966000.0
1140,10,20,10,40,60,14,3.0,0.5,1.0,1.2,15,50,2.0195792736493963,-0.07350952174853925,28501000.00000003
1141,10,20,10,40,60,14,3.0,0.5,1.5,1.0,10,50,1.3083580199093254,-0.08816279435674194,19371000.000000037
1142,10,20,10,40,60,14,3.0,0.5,1.5,1.0,15,50,1.1797252089622319,-0.11892369325888755,16944000.000000045
1143,10,20,10,40,60,14,3.0,0.5,1.5,1.2,10,50,1.5277885367531387,-0.10467583040306878,21618000.0
1144,10,20,10,40,60,14,3.0,0.5,1.5,1.2,15,50,1.629230343360697,-0.1038921504674929,21818000.00000003
1145,10,20,10,40,60,14,3.0,1.0,1.0,1.0,10,50,1.6552449533881295,-0.09477970348715789,26179000.00000003
1146,10,20,10,40,60,14,3.0,1.0,1.0,1.0,15,50,1.5011937435539233,-0.1107014797232462,22881000.00000003
1147,10,20,10,40,60,14,3.0,1.0,1.0,1.2,10,50,1.9080673710537495,-0.08320719898816048,28511000.0
1148,10,20,10,40,60,14,3.0,1.0,1.0,1.2,15,50,1.9607851039688047,-0.07274462543878091,28069000.00000003
1149,10,20,10,40,60,14,3.0,1.0,1.5,1.0,10,50,1.3083580199093254,-0.08816279435674194,19371000.000000037
1150,10,20,10,40,60,14,3.0,1.0,1.5,1.0,15,50,1.1797252089622319,-0.11892369325888755,16944000.000000045
1151,10,20,10,40,60,14,3.0,1.0,1.5,1.2,10,50,1.5277885367531387,-0.10467583040306878,21618000.0
1152,10,20,10,40,60,14,3.0,1.0,1.5,1.2,15,50,1.629230343360697,-0.1038921504674929,21818000.00000003
1153,10,20,10,45,55,10,2.0,0.5,1.0,1.0,10,50,0.9972451912179892,-0.1376113631024449,14650000.000000037
1154,10,20,10,45,55,10,2.0,0.5,1.0,1.0,15,50,0.8767179155919326,-0.1556842234156069,12217000.000000045
1155,10,20,10,45,55,10,2.0,0.5,1.0,1.2,10,50,1.4102780845926952,-0.09422703093684541,20108000.000000015
1156,10,20,10,45,55,10,2.0,0.5,1.0,1.2,15,50,1.610472388180517,-0.08048799654237537,23240000.00000003
1157,10,20,10,45,55,10,2.0,0.5,1.5,1.0,10,50,0.9274574769200443,-0.14893881759038702,13150000.000000037
1158,10,20,10,45,55,10,2.0,0.5,1.5,1.0,15,50,0.7425224760516093,-0.1759461615846255,9929000.000000045
1159,10,20,10,45,55,10,2.0,0.5,1.5,1.2,10,50,1.2093954631853796,-0.11516628665775598,16913000.000000015
1160,10,20,10,45,55,10,2.0,0.5,1.5,1.2,15,50,1.3714582362443555,-0.10050042343521426,19100000.00000003
1161,10,20,10,45,55,10,2.0,1.0,1.0,1.0,10,50,1.0447827954488589,-0.1352023152175842,15423000.000000037
1162,10,20,10,45,55,10,2.0,1.0,1.0,1.0,15,50,0.8941742103325361,-0.15489305417776153,12496000.000000045
1163,10,20,10,45,55,10,2.0,1.0,1.0,1.2,10,50,1.3980720605621453,-0.09451302326985178,20003000.000000015
1164,10,20,10,45,55,10,2.0,1.0,1.0,1.2,15,50,1.535047515655107,-0.08629822896900678,22108000.00000003
1165,10,20,10,45,55,10,2.0,1.0,1.5,1.0,10,50,0.9425507159570834,-0.14832188628478357,13384000.000000037
1166,10,20,10,45,55,10,2.0,1.0,1.5,1.0,15,50,0.7606539709054169,-0.17511393453942822,10203000.000000045
1167,10,20,10,45,55,10,2.0,1.0,1.5,1.2,10,50,1.2105354837060553,-0.11515361152165013,16920000.000000015
1168,10,20,10,45,55,10,2.0,1.0,1.5,1.2,15,50,1.3479980453033178,-0.10098243985456781,18790000.00000003
1169,10,20,10,45,55,10,3.0,0.5,1.0,1.0,10,50,1.1629812141677711,-0.11365606936416175,17558000.000000037
1170,10,20,10,45,55,10,3.0,0.5,1.0,1.0,15,50,1.035401650196114,-0.13793467363199818,14914000.000000045
1171,10,20,10,45,55,10,3.0,0.5,1.0,1.2,10,50,1.5075825948494987,-0.10419385713042721,21773000.0
1172,10,20,10,45,55,10,3.0,0.5,1.0,1.2,15,50,1.6557510092782937,-0.09705932347441777,23744000.00000003
1173,10,20,10,45,55,10,3.0,0.5,1.5,1.0,10,50,1.0491184948892553,-0.1276515219781209,15306000.000000037
1174,10,20,10,45,55,10,3.0,0.5,1.5,1.0,15,50,0.8400508494771353,-0.15670427616453858,11584000.000000045
1175,10,20,10,45,55,10,3.0,0.5,1.5,1.2,10,50,1.2666564428338456,-0.11472913526317396,18034000.000000015
1176,10,20,10,45,55,10,3.0,0.5,1.5,1.2,15,50,1.3716220244558717,-0.11489444937632581,19067000.00000003
1177,10,20,10,45,55,10,3.0,1.0,1.0,1.0,10,50,1.1814902432471126,-0.11256015313332966,17864000.000000037
1178,10,20,10,45,55,10,3.0,1.0,1.0,1.0,15,50,1.014913396532919,-0.13818989215478947,14576000.000000045
1179,10,20,10,45,55,10,3.0,1.0,1.0,1.2,10,50,1.508005172669021,-0.10418476686938893,21865000.0
1180,10,20,10,45,55,10,3.0,1.0,1.0,1.2,15,50,1.586627497845768,-0.09860470463134596,22729000.00000003
1181,10,20,10,45,55,10,3.0,1.0,1.5,1.0,10,50,1.0640230625343028,-0.12711545018933607,15540000.000000037
1182,10,20,10,45,55,10,3.0,1.0,1.5,1.0,15,50,0.8578879189220726,-0.15594860964449136,11858000.000000045
1183,10,20,10,45,55,10,3.0,1.0,1.5,1.2,10,50,1.2739205394838287,-0.11457581296754261,18121000.000000015
1184,10,20,10,45,55,10,3.0,1.0,1.5,1.2,15,50,1.34813267628989,-0.11543287327478027,18757000.00000003
1185,10,20,10,45,55,14,2.0,0.5,1.0,1.0,10,50,1.0733940115285152,-0.14517510884199103,15877000.000000037
1186,10,20,10,45,55,14,2.0,0.5,1.0,1.0,15,50,1.0232729933305336,-0.165210027100271,14631000.000000045
1187,10,20,10,45,55,14,2.0,0.5,1.0,1.2,10,50,1.503537202895085,-0.09631073721684202,21762000.0
1188,10,20,10,45,55,14,2.0,0.5,1.0,1.2,15,50,1.6276008688384407,-0.08528069616894815,23657000.00000003
1189,10,20,10,45,55,14,2.0,0.5,1.5,1.0,10,50,0.8860648511287929,-0.14403270239047353,12435000.000000037
1190,10,20,10,45,55,14,2.0,0.5,1.5,1.0,15,50,0.7128085933524272,-0.17051383945540619,9431000.000000045
1191,10,20,10,45,55,14,2.0,0.5,1.5,1.2,10,50,1.2174731150930276,-0.11397424732520514,16975000.000000015
1192,10,20,10,45,55,14,2.0,0.5,1.5,1.2,15,50,1.2868853342006132,-0.1022684897451832,17778000.00000003
1193,10,20,10,45,55,14,2.0,1.0,1.0,1.0,10,50,1.08917398585192,-0.14416932907348232,16213000.000000037
1194,10,20,10,45,55,14,2.0,1.0,1.0,1.0,15,50,0.9902100533052911,-0.1657011806676293,14106000.000000045
1195,10,20,10,45,55,14,2.0,1.0,1.0,1.2,10,50,1.4960910413818667,-0.09831519246006906,21954000.0
1196,10,20,10,45,55,14,2.0,1.0,1.0,1.2,15,50,1.5474870882223966,-0.08888888888888871,22779000.00000003
1197,10,20,10,45,55,14,2.0,1.0,1.5,1.0,10,50,0.8860648511287929,-0.14403270239047353,12435000.000000037
1198,10,20,10,45,55,14,2.0,1.0,1.5,1.0,15,50,0.7128085933524272,-0.17051383945540619,9431000.000000045
1199,10,20,10,45,55,14,2.0,1.0,1.5,1.2,10,50,1.2174731150930276,-0.11397424732520514,16975000.000000015
1200,10,20,10,45,55,14,2.0,1.0,1.5,1.2,15,50,1.2868853342006132,-0.1022684897451832,17778000.00000003
1201,10,20,10,45,55,14,3.0,0.5,1.0,1.0,10,50,1.308905158952202,-0.12105445716267767,20166000.000000037
1202,10,20,10,45,55,14,3.0,0.5,1.0,1.0,15,50,1.243922310947773,-0.15014355683161615,18549000.000000045
1203,10,20,10,45,55,14,3.0,0.5,1.0,1.2,10,50,1.6477162849687026,-0.08771083326340505,24454000.0
1204,10,20,10,45,55,14,3.0,0.5,1.0,1.2,15,50,1.709597854481175,-0.08490167946662162,25058000.00000003
1205,10,20,10,45,55,14,3.0,0.5,1.5,1.0,10,50,1.0155968815063825,-0.11932351454768599,14698000.000000037
1206,10,20,10,45,55,14,3.0,0.5,1.5,1.0,15,50,0.8183313823092293,-0.15194442090993793,11193000.000000045
1207,10,20,10,45,55,14,3.0,0.5,1.5,1.2,10,50,1.2798779215303853,-0.1159418086739734,18156000.000000015
1208,10,20,10,45,55,14,3.0,0.5,1.5,1.2,15,50,1.285547775840955,-0.12346635082604455,17725000.00000003
1209,10,20,10,45,55,14,3.0,1.0,1.0,1.0,10,50,1.3204680602325798,-0.12022253225167492,20459000.000000037
1210,10,20,10,45,55,14,3.0,1.0,1.0,1.0,15,50,1.2092120697070021,-0.1505886338612686,17981000.000000045
1211,10,20,10,45,55,14,3.0,1.0,1.0,1.2,10,50,1.6355627177605097,-0.08983173325074825,24603000.0
1212,10,20,10,45,55,14,3.0,1.0,1.0,1.2,15,50,1.69818347916547,-0.08057186406232356,25147000.00000003
1213,10,20,10,45,55,14,3.0,1.0,1.5,1.0,10,50,1.0155968815063825,-0.11932351454768599,14698000.000000037
1214,10,20,10,45,55,14,3.0,1.0,1.5,1.0,15,50,0.8183313823092293,-0.15194442090993793,11193000.000000045
1215,10,20,10,45,55,14,3.0,1.0,1.5,1.2,10,50,1.2798779215303853,-0.1159418086739734,18156000.000000015
1216,10,20,10,45,55,14,3.0,1.0,1.5,1.2,15,50,1.285547775840955,-0.12346635082604455,17725000.00000003
1217,10,20,10,45,60,10,2.0,0.5,1.0,1.0,10,50,1.1795729249851472,-0.15208198073312382,17422000.000000037
1218,10,20,10,45,60,10,2.0,0.5,1.0,1.0,15,50,1.0704310204846994,-0.15346320720471554,15165000.000000045
1219,10,20,10,45,60,10,2.0,0.5,1.0,1.2,10,50,1.5524001918562575,-0.09035506094329623,21794000.0
1220,10,20,10,45,60,10,2.0,0.5,1.0,1.2,15,50,1.6833579463317525,-0.08092143123117018,23814000.00000003
1221,10,20,10,45,60,10,2.0,0.5,1.5,1.0,10,50,1.1448705783593578,-0.16162954803621205,16500000.000000037
1222,10,20,10,45,60,10,2.0,0.5,1.5,1.0,15,50,0.9955848642240954,-0.17126743336674194,13769000.000000045
1223,10,20,10,45,60,10,2.0,0.5,1.5,1.2,10,50,1.2840857910567685,-0.108836390043417,17677000.000000015
1224,10,20,10,45,60,10,2.0,0.5,1.5,1.2,15,50,1.4407778589217886,-0.09416530129255402,19709000.00000003
