,Date,Time,tickersymbol,Open,Close,High,Low,Volume
1544,2025-02-21,13:40:00,VN30F2503,1355.5,1354.1,1355.6,1353.7,177
1545,2025-02-21,13:45:00,VN30F2503,1354.1,1353.4,1354.3,1353.2,282
1546,2025-02-21,13:50:00,VN30F2503,1353.3,1353.4,1353.7,1352.6,229
1547,2025-02-21,13:55:00,VN30F2503,1353.5,1352.0,1353.5,1352.0,191
1548,2025-02-21,14:00:00,VN30F2503,1352.2,1349.9,1352.2,1349.2,203
1549,2025-02-21,14:05:00,VN30F2503,1349.8,1351.0,1351.2,1349.2,271
1550,2025-02-21,14:10:00,VN30F2503,1351.3,1351.1,1351.7,1350.7,242
1551,2025-02-21,14:15:00,VN30F2503,1350.7,1352.2,1352.2,1350.5,116
1552,2025-02-21,14:20:00,VN30F2503,1352.3,1352.9,1353.0,1351.8,209
1553,2025-02-21,14:25:00,VN30F2503,1352.7,1351.9,1352.9,1351.5,209
1554,2025-02-21,14:30:00,VN30F2503,1351.4,1351.4,1351.4,1351.4,2
1555,2025-02-24,09:00:00,VN30F2503,1350.7,1352.1,1352.2,1350.5,271
1556,2025-02-24,09:05:00,VN30F2503,1352.0,1352.8,1353.7,1351.8,318
1557,2025-02-24,09:10:00,VN30F2503,1352.9,1353.8,1355.4,1352.9,269
1558,2025-02-24,09:15:00,VN30F2503,1353.8,1352.6,1354.4,1352.6,206
1559,2025-02-24,09:20:00,VN30F2503,1352.7,1353.1,1353.1,1351.3,203
1560,2025-02-24,09:25:00,VN30F2503,1353.3,1355.4,1355.7,1353.3,302
1561,2025-02-24,09:30:00,VN30F2503,1355.7,1354.4,1356.9,1354.3,173
1562,2025-02-24,09:35:00,VN30F2503,1354.5,1354.8,1355.0,1354.0,158
1563,2025-02-24,09:40:00,VN30F2503,1354.9,1355.9,1356.3,1354.8,193
1564,2025-02-24,09:45:00,VN30F2503,1355.8,1355.1,1355.9,1354.7,257
1565,2025-02-24,09:50:00,VN30F2503,1355.3,1356.4,1356.5,1355.2,257
1566,2025-02-24,09:55:00,VN30F2503,1356.3,1355.7,1356.7,1355.5,214
1567,2025-02-24,10:00:00,VN30F2503,1356.0,1356.0,1356.6,1355.9,207
1568,2025-02-24,10:05:00,VN30F2503,1356.1,1356.5,1356.5,1356.0,204
1569,2025-02-24,10:10:00,VN30F2503,1356.5,1356.5,1357.5,1355.2,429
1570,2025-02-24,10:15:00,VN30F2503,1356.2,1358.5,1358.7,1356.0,355
1571,2025-02-24,10:20:00,VN30F2503,1358.4,1358.0,1358.9,1357.7,256
1572,2025-02-24,10:25:00,VN30F2503,1358.0,1356.8,1358.3,1356.6,226
1573,2025-02-24,10:30:00,VN30F2503,1356.8,1356.6,1357.6,1356.6,193
1574,2025-02-24,10:35:00,VN30F2503,1356.5,1357.1,1357.3,1356.5,104
1575,2025-02-24,10:40:00,VN30F2503,1357.3,1356.4,1357.3,1356.4,78
1576,2025-02-24,10:45:00,VN30F2503,1356.3,1356.8,1356.9,1356.3,208
1577,2025-02-24,10:50:00,VN30F2503,1356.7,1357.6,1357.8,1356.5,177
1578,2025-02-24,10:55:00,VN30F2503,1357.6,1357.4,1358.3,1357.0,238
1579,2025-02-24,11:00:00,VN30F2503,1357.7,1357.9,1357.9,1357.2,176
1580,2025-02-24,11:05:00,VN30F2503,1357.5,1357.1,1357.7,1356.9,203
1581,2025-02-24,11:10:00,VN30F2503,1357.2,1356.8,1357.2,1356.2,126
1582,2025-02-24,11:15:00,VN30F2503,1356.6,1354.8,1357.0,1354.7,288
1583,2025-02-24,11:20:00,VN30F2503,1354.4,1354.8,1355.2,1354.1,220
1584,2025-02-24,11:25:00,VN30F2503,1354.6,1355.5,1355.7,1354.5,216
1585,2025-02-24,13:00:00,VN30F2503,1355.5,1354.6,1355.5,1354.5,139
1586,2025-02-24,13:05:00,VN30F2503,1354.7,1355.7,1355.8,1354.5,172
1587,2025-02-24,13:10:00,VN30F2503,1355.5,1354.5,1355.6,1354.1,233
1588,2025-02-24,13:15:00,VN30F2503,1354.7,1354.3,1355.0,1354.1,294
1589,2025-02-24,13:20:00,VN30F2503,1354.4,1354.2,1354.5,1353.7,275
1590,2025-02-24,13:25:00,VN30F2503,1354.3,1354.6,1355.3,1353.8,188
1591,2025-02-24,13:30:00,VN30F2503,1354.5,1354.4,1354.7,1353.7,277
1592,2025-02-24,13:35:00,VN30F2503,1354.3,1355.0,1355.3,1354.3,142
1593,2025-02-24,13:40:00,VN30F2503,1354.9,1356.2,1356.7,1354.9,303
1594,2025-02-24,13:45:00,VN30F2503,1356.5,1356.0,1356.7,1355.9,238
1595,2025-02-24,13:50:00,VN30F2503,1355.9,1357.0,1357.7,1355.9,242
1596,2025-02-24,13:55:00,VN30F2503,1357.2,1355.8,1357.3,1355.7,156
1597,2025-02-24,14:00:00,VN30F2503,1355.8,1356.3,1356.3,1355.1,316
1598,2025-02-24,14:05:00,VN30F2503,1356.5,1357.6,1358.6,1356.5,262
1599,2025-02-24,14:10:00,VN30F2503,1357.7,1359.8,1359.8,1357.4,250
1600,2025-02-24,14:15:00,VN30F2503,1360.8,1361.9,1362.6,1359.7,294
1601,2025-02-24,14:20:00,VN30F2503,1361.9,1365.4,1365.8,1361.7,256
1602,2025-02-24,14:25:00,VN30F2503,1365.6,1365.0,1366.8,1364.2,237
1603,2025-02-25,09:00:00,VN30F2503,1366.6,1366.0,1366.9,1365.6,200
1604,2025-02-25,09:05:00,VN30F2503,1366.2,1364.8,1366.3,1364.7,329
1605,2025-02-25,09:10:00,VN30F2503,1364.9,1365.7,1365.7,1364.9,178
1606,2025-02-25,09:15:00,VN30F2503,1365.7,1366.0,1366.5,1365.5,243
1607,2025-02-25,09:20:00,VN30F2503,1365.9,1365.6,1365.9,1365.6,27
1608,2025-02-25,10:05:00,VN30F2503,1363.1,1363.7,1363.9,1363.0,180
1609,2025-02-25,10:10:00,VN30F2503,1363.8,1363.5,1364.0,1363.3,179
1610,2025-02-25,10:15:00,VN30F2503,1363.3,1363.1,1363.5,1362.8,155
1611,2025-02-25,10:20:00,VN30F2503,1362.9,1364.1,1364.4,1362.8,236
1612,2025-02-25,10:25:00,VN30F2503,1364.0,1364.7,1364.7,1364.0,239
1613,2025-02-25,10:30:00,VN30F2503,1364.7,1364.7,1365.1,1364.1,302
1614,2025-02-25,10:35:00,VN30F2503,1364.6,1364.9,1365.2,1364.3,148
1615,2025-02-25,10:40:00,VN30F2503,1365.0,1364.3,1365.0,1364.1,171
1616,2025-02-25,10:45:00,VN30F2503,1364.3,1365.0,1365.2,1364.3,126
1617,2025-02-25,10:50:00,VN30F2503,1365.1,1364.4,1365.3,1364.3,204
1618,2025-02-25,10:55:00,VN30F2503,1364.6,1363.9,1364.9,1363.7,143
1619,2025-02-25,11:00:00,VN30F2503,1363.8,1363.9,1364.4,1363.5,193
1620,2025-02-25,11:05:00,VN30F2503,1364.0,1361.9,1364.1,1361.8,155
1621,2025-02-25,11:10:00,VN30F2503,1361.8,1361.6,1362.2,1361.0,180
1622,2025-02-25,11:15:00,VN30F2503,1361.4,1362.0,1362.0,1361.0,181
1623,2025-02-25,11:20:00,VN30F2503,1362.1,1361.8,1362.1,1361.5,220
1624,2025-02-25,11:25:00,VN30F2503,1361.9,1361.1,1362.1,1360.8,311
1625,2025-02-25,13:00:00,VN30F2503,1360.6,1360.9,1360.9,1360.0,90
1626,2025-02-25,13:05:00,VN30F2503,1360.9,1361.2,1361.5,1360.8,196
1627,2025-02-25,13:10:00,VN30F2503,1361.2,1362.6,1362.8,1361.0,230
1628,2025-02-25,13:15:00,VN30F2503,1362.6,1362.5,1362.8,1362.2,203
1629,2025-02-25,13:20:00,VN30F2503,1362.2,1362.0,1362.4,1361.3,200
1630,2025-02-25,13:25:00,VN30F2503,1361.9,1361.2,1362.6,1361.0,155
1631,2025-02-25,13:30:00,VN30F2503,1361.4,1361.5,1361.8,1360.8,127
1632,2025-02-25,13:35:00,VN30F2503,1361.4,1361.7,1361.7,1360.6,246
1633,2025-02-25,13:40:00,VN30F2503,1362.2,1362.5,1362.8,1361.7,313
1634,2025-02-25,13:45:00,VN30F2503,1362.5,1362.8,1363.0,1361.6,175
1635,2025-02-25,13:50:00,VN30F2503,1362.5,1361.9,1363.2,1361.9,172
1636,2025-02-25,13:55:00,VN30F2503,1361.8,1360.4,1362.2,1359.8,173
1637,2025-02-25,14:00:00,VN30F2503,1360.5,1359.5,1360.8,1359.0,202
1638,2025-02-25,14:05:00,VN30F2503,1359.6,1360.2,1360.6,1359.6,175
1639,2025-02-25,14:10:00,VN30F2503,1360.1,1358.0,1360.3,1358.0,224
1640,2025-02-25,14:15:00,VN30F2503,1358.2,1360.8,1360.8,1358.2,172
1641,2025-02-25,14:20:00,VN30F2503,1360.3,1361.6,1362.0,1359.4,215
1642,2025-02-25,14:25:00,VN30F2503,1361.2,1361.7,1362.2,1360.8,186
1643,2025-02-25,14:30:00,VN30F2503,1362.0,1361.8,1362.0,1361.8,9
1644,2025-02-26,09:00:00,VN30F2503,1362.8,1362.6,1362.9,1362.0,132
1645,2025-02-26,09:05:00,VN30F2503,1362.3,1362.4,1362.9,1362.3,131
1646,2025-02-26,09:10:00,VN30F2503,1362.5,1362.6,1362.6,1362.3,89
1647,2025-02-26,09:15:00,VN30F2503,1362.5,1362.7,1363.7,1362.5,274
1648,2025-02-26,09:20:00,VN30F2503,1362.8,1362.4,1363.0,1362.4,194
1649,2025-02-26,09:25:00,VN30F2503,1362.4,1362.2,1362.5,1361.7,179
1650,2025-02-26,09:30:00,VN30F2503,1362.1,1361.9,1362.4,1361.9,149
1651,2025-02-26,09:35:00,VN30F2503,1361.8,1361.5,1361.9,1361.2,180
1652,2025-02-26,09:40:00,VN30F2503,1361.4,1362.4,1362.8,1361.0,199
1653,2025-02-26,09:45:00,VN30F2503,1362.5,1362.4,1362.5,1362.0,143
1654,2025-02-26,09:50:00,VN30F2503,1362.5,1362.3,1362.7,1362.1,148
1655,2025-02-26,09:55:00,VN30F2503,1362.2,1362.2,1362.3,1361.5,192
1656,2025-02-26,10:00:00,VN30F2503,1362.3,1362.9,1363.3,1362.2,261
1657,2025-02-26,10:05:00,VN30F2503,1362.8,1362.6,1363.2,1362.5,200
1658,2025-02-26,10:10:00,VN30F2503,1362.7,1363.2,1363.3,1362.2,141
1659,2025-02-26,10:15:00,VN30F2503,1363.1,1362.8,1363.4,1362.7,139
1660,2025-02-26,10:20:00,VN30F2503,1362.9,1362.1,1363.0,1361.7,173
1661,2025-02-26,10:25:00,VN30F2503,1362.2,1362.2,1362.4,1361.8,233
1662,2025-02-26,10:30:00,VN30F2503,1362.1,1361.7,1362.4,1361.6,155
1663,2025-02-26,10:35:00,VN30F2503,1361.5,1361.5,1361.7,1361.0,208
1664,2025-02-26,10:40:00,VN30F2503,1361.3,1360.7,1361.3,1360.4,179
1665,2025-02-26,10:45:00,VN30F2503,1360.5,1361.0,1361.1,1360.4,110
1666,2025-02-26,10:50:00,VN30F2503,1361.0,1361.1,1361.2,1360.4,129
1667,2025-02-26,10:55:00,VN30F2503,1361.0,1361.0,1361.4,1360.8,147
1668,2025-02-26,11:00:00,VN30F2503,1361.3,1360.8,1361.5,1360.8,186
1669,2025-02-26,11:05:00,VN30F2503,1360.8,1360.3,1360.9,1360.0,238
1670,2025-02-26,11:10:00,VN30F2503,1360.3,1361.4,1361.4,1360.1,202
1671,2025-02-26,11:15:00,VN30F2503,1361.2,1361.2,1361.7,1360.5,203
1672,2025-02-26,11:20:00,VN30F2503,1361.1,1361.5,1361.5,1360.5,94
1673,2025-02-26,11:25:00,VN30F2503,1361.5,1361.3,1361.5,1360.8,162
1674,2025-02-26,13:00:00,VN30F2503,1361.2,1360.7,1361.8,1360.7,198
1675,2025-02-26,13:05:00,VN30F2503,1360.8,1361.1,1361.3,1360.7,88
1676,2025-02-26,13:10:00,VN30F2503,1361.0,1361.7,1361.8,1360.8,209
1677,2025-02-26,13:15:00,VN30F2503,1361.8,1363.2,1363.2,1361.8,204
1678,2025-02-26,13:20:00,VN30F2503,1363.1,1363.2,1363.7,1362.8,248
1679,2025-02-26,13:25:00,VN30F2503,1363.2,1362.9,1363.2,1362.5,222
1680,2025-02-26,13:30:00,VN30F2503,1363.0,1362.6,1363.3,1362.3,197
1681,2025-02-26,13:35:00,VN30F2503,1362.7,1362.8,1363.0,1362.3,128
1682,2025-02-26,13:40:00,VN30F2503,1363.0,1361.3,1363.0,1361.1,181
1683,2025-02-26,13:45:00,VN30F2503,1361.3,1360.6,1361.5,1360.3,164
1684,2025-02-26,13:50:00,VN30F2503,1361.0,1362.5,1363.3,1360.9,283
1685,2025-02-26,13:55:00,VN30F2503,1362.4,1362.5,1362.9,1362.0,278
1686,2025-02-26,14:00:00,VN30F2503,1362.5,1361.9,1362.7,1361.3,191
1687,2025-02-26,14:05:00,VN30F2503,1362.0,1359.8,1362.4,1359.2,229
1688,2025-02-26,14:10:00,VN30F2503,1359.6,1360.3,1361.4,1359.6,203
1689,2025-02-26,14:15:00,VN30F2503,1360.4,1360.3,1361.4,1359.8,228
1690,2025-02-26,14:20:00,VN30F2503,1360.3,1360.6,1361.3,1360.0,281
1691,2025-02-26,14:25:00,VN30F2503,1360.7,1360.5,1360.9,1360.0,207
1692,2025-02-26,14:30:00,VN30F2503,1360.3,1360.3,1360.3,1360.3,4
1693,2025-02-27,09:00:00,VN30F2503,1363.0,1363.6,1363.8,1362.6,299
1694,2025-02-27,09:05:00,VN30F2503,1363.3,1363.1,1363.3,1362.7,202
1695,2025-02-27,09:10:00,VN30F2503,1363.2,1362.6,1363.4,1362.3,131
1696,2025-02-27,09:15:00,VN30F2503,1362.4,1362.4,1363.2,1362.2,218
1697,2025-02-27,09:20:00,VN30F2503,1362.3,1362.3,1362.8,1362.2,164
1698,2025-02-27,09:25:00,VN30F2503,1362.5,1361.9,1362.7,1361.8,157
1699,2025-02-27,09:30:00,VN30F2503,1361.8,1361.9,1362.0,1361.1,240
1700,2025-02-27,09:35:00,VN30F2503,1361.8,1361.9,1362.2,1361.3,299
1701,2025-02-27,09:40:00,VN30F2503,1362.1,1361.7,1362.3,1361.2,140
1702,2025-02-27,09:45:00,VN30F2503,1361.7,1362.0,1362.3,1361.4,124
1703,2025-02-27,09:50:00,VN30F2503,1362.1,1362.2,1362.3,1361.8,267
1704,2025-02-27,09:55:00,VN30F2503,1362.3,1362.0,1362.6,1361.9,157
1705,2025-02-27,10:00:00,VN30F2503,1361.9,1361.9,1362.3,1361.7,217
1706,2025-02-27,10:05:00,VN30F2503,1361.8,1362.0,1362.4,1361.8,122
1707,2025-02-27,10:10:00,VN30F2503,1362.0,1362.3,1362.4,1361.9,141
1708,2025-02-27,10:15:00,VN30F2503,1362.1,1361.7,1362.2,1361.5,137
1709,2025-02-27,10:20:00,VN30F2503,1361.8,1362.1,1362.3,1361.8,160
1710,2025-02-27,10:25:00,VN30F2503,1362.0,1362.2,1362.2,1361.8,101
1711,2025-02-27,10:30:00,VN30F2503,1362.3,1361.6,1362.4,1361.4,133
1712,2025-02-27,10:35:00,VN30F2503,1361.6,1362.1,1362.2,1361.2,113
1713,2025-02-27,10:40:00,VN30F2503,1361.8,1361.5,1361.9,1361.2,112
1714,2025-02-27,10:45:00,VN30F2503,1361.3,1361.3,1361.5,1361.0,152
1715,2025-02-27,10:50:00,VN30F2503,1361.2,1361.2,1361.5,1361.0,149
1716,2025-02-27,10:55:00,VN30F2503,1361.1,1360.1,1361.3,1360.1,177
1717,2025-02-27,11:00:00,VN30F2503,1360.0,1360.0,1360.0,1359.2,306
1718,2025-02-27,11:05:00,VN30F2503,1359.9,1358.6,1359.9,1358.5,173
1719,2025-02-27,11:10:00,VN30F2503,1358.4,1358.0,1358.4,1357.2,297
1720,2025-02-27,11:15:00,VN30F2503,1358.0,1357.6,1358.5,1357.6,189
1721,2025-02-27,11:20:00,VN30F2503,1357.7,1357.8,1358.0,1357.3,241
1722,2025-02-27,11:25:00,VN30F2503,1357.7,1356.3,1357.9,1356.3,150
1723,2025-02-27,13:00:00,VN30F2503,1355.6,1354.9,1356.1,1354.9,329
1724,2025-02-27,13:05:00,VN30F2503,1351.4,1351.5,1352.6,1351.1,402
1725,2025-02-27,13:10:00,VN30F2503,1351.4,1352.6,1352.6,1350.8,308
1726,2025-02-27,13:15:00,VN30F2503,1352.5,1352.3,1353.0,1352.3,195
1727,2025-02-27,13:20:00,VN30F2503,1352.5,1352.5,1353.1,1352.1,139
1728,2025-02-27,13:25:00,VN30F2503,1352.4,1353.2,1353.4,1352.1,286
1729,2025-02-27,13:30:00,VN30F2503,1353.1,1353.5,1353.6,1352.7,307
1730,2025-02-27,13:35:00,VN30F2503,1353.6,1353.9,1353.9,1353.1,184
1731,2025-02-27,13:40:00,VN30F2503,1354.2,1353.5,1354.9,1353.2,155
1732,2025-02-27,13:45:00,VN30F2503,1353.1,1354.9,1354.9,1353.1,259
1733,2025-02-27,13:50:00,VN30F2503,1355.4,1354.7,1356.0,1354.6,200
1734,2025-02-27,13:55:00,VN30F2503,1354.6,1354.6,1355.6,1354.3,243
1735,2025-02-27,14:00:00,VN30F2503,1355.0,1355.0,1355.5,1354.2,188
1736,2025-02-27,14:05:00,VN30F2503,1354.8,1356.8,1356.8,1354.2,224
1737,2025-02-27,14:10:00,VN30F2503,1356.7,1358.2,1358.2,1356.3,324
1738,2025-02-27,14:15:00,VN30F2503,1358.4,1359.6,1360.7,1358.1,170
1739,2025-02-27,14:20:00,VN30F2503,1359.5,1361.8,1362.5,1359.5,331
1740,2025-02-27,14:25:00,VN30F2503,1361.5,1362.2,1362.5,1360.9,183
1741,2025-02-27,14:30:00,VN30F2503,1362.5,1362.5,1362.5,1362.5,36
1742,2025-02-28,09:00:00,VN30F2503,1358.7,1358.3,1359.7,1358.3,198
1743,2025-02-28,09:05:00,VN30F2503,1358.3,1358.7,1358.9,1357.9,144
1744,2025-02-28,09:10:00,VN30F2503,1358.6,1358.2,1359.0,1357.9,120
1745,2025-02-28,09:15:00,VN30F2503,1357.2,1357.9,1358.3,1357.1,291
1746,2025-02-28,09:20:00,VN30F2503,1358.0,1360.9,1360.9,1358.0,341
1747,2025-02-28,09:25:00,VN30F2503,1360.8,1360.5,1360.8,1359.5,177
1748,2025-02-28,09:30:00,VN30F2503,1360.5,1360.2,1360.8,1359.5,101
1749,2025-02-28,09:35:00,VN30F2503,1360.1,1359.1,1360.3,1359.1,200
1750,2025-02-28,09:40:00,VN30F2503,1358.7,1357.2,1359.0,1357.2,187
1751,2025-02-28,09:45:00,VN30F2503,1356.9,1356.5,1357.4,1356.5,195
1752,2025-02-28,09:50:00,VN30F2503,1356.5,1355.7,1356.5,1354.7,255
1753,2025-02-28,09:55:00,VN30F2503,1355.9,1356.1,1356.5,1355.7,162
1754,2025-02-28,10:00:00,VN30F2503,1356.0,1356.1,1356.2,1355.7,93
1755,2025-02-28,10:05:00,VN30F2503,1356.3,1355.2,1356.3,1354.7,234
1756,2025-02-28,10:10:00,VN30F2503,1355.2,1355.9,1356.0,1355.1,225
1757,2025-02-28,10:15:00,VN30F2503,1355.8,1354.7,1355.9,1353.2,269
1758,2025-02-28,10:20:00,VN30F2503,1354.9,1354.5,1355.0,1354.1,160
1759,2025-02-28,10:25:00,VN30F2503,1354.6,1353.3,1354.9,1353.3,163
1760,2025-02-28,10:30:00,VN30F2503,1353.0,1349.3,1353.0,1347.6,316
1761,2025-02-28,10:35:00,VN30F2503,1349.0,1350.9,1351.6,1348.7,224
1762,2025-02-28,10:40:00,VN30F2503,1350.8,1352.5,1352.5,1350.7,237
1763,2025-02-28,10:45:00,VN30F2503,1352.1,1351.6,1352.1,1349.8,187
1764,2025-02-28,10:50:00,VN30F2503,1351.3,1351.8,1352.1,1351.0,183
1765,2025-02-28,10:55:00,VN30F2503,1351.6,1352.0,1352.0,1350.2,141
1766,2025-02-28,11:00:00,VN30F2503,1351.9,1352.5,1353.2,1351.7,175
1767,2025-02-28,11:05:00,VN30F2503,1352.3,1352.7,1353.0,1352.2,189
1768,2025-02-28,11:10:00,VN30F2503,1352.8,1351.9,1352.8,1351.5,161
1769,2025-02-28,11:15:00,VN30F2503,1351.9,1352.5,1352.7,1351.9,208
1770,2025-02-28,11:20:00,VN30F2503,1352.2,1352.6,1353.4,1351.7,149
1771,2025-02-28,11:25:00,VN30F2503,1352.8,1353.3,1353.8,1352.6,132
1772,2025-02-28,13:00:00,VN30F2503,1352.5,1351.1,1352.6,1350.7,161
1773,2025-02-28,13:05:00,VN30F2503,1351.3,1352.3,1352.4,1351.2,181
1774,2025-02-28,13:10:00,VN30F2503,1352.0,1352.1,1352.5,1351.8,151
1775,2025-02-28,13:15:00,VN30F2503,1352.0,1354.2,1354.4,1351.7,159
1776,2025-02-28,13:20:00,VN30F2503,1354.1,1354.9,1355.2,1354.0,175
1777,2025-02-28,13:25:00,VN30F2503,1355.0,1354.3,1355.2,1354.2,137
1778,2025-02-28,13:30:00,VN30F2503,1354.3,1355.0,1355.4,1353.9,188
1779,2025-02-28,13:35:00,VN30F2503,1354.9,1355.9,1356.0,1354.5,173
1780,2025-02-28,13:40:00,VN30F2503,1355.5,1356.9,1358.8,1355.5,167
1781,2025-02-28,13:45:00,VN30F2503,1356.8,1356.3,1357.3,1355.5,176
1782,2025-02-28,13:50:00,VN30F2503,1356.3,1354.3,1356.4,1354.1,154
1783,2025-02-28,13:55:00,VN30F2503,1353.8,1353.6,1353.8,1351.8,188
1784,2025-02-28,14:00:00,VN30F2503,1353.8,1353.7,1354.4,1353.1,141
1785,2025-02-28,14:05:00,VN30F2503,1353.7,1351.4,1354.7,1350.6,89
1786,2025-02-28,14:10:00,VN30F2503,1351.2,1351.8,1352.3,1351.2,133
1787,2025-02-28,14:15:00,VN30F2503,1351.7,1355.0,1356.5,1351.7,205
1788,2025-02-28,14:20:00,VN30F2503,1354.7,1356.1,1357.4,1354.3,119
1789,2025-02-28,14:25:00,VN30F2503,1356.4,1357.7,1358.0,1356.4,203
1790,2025-02-28,14:30:00,VN30F2503,1357.8,1357.8,1357.8,1357.8,8
1791,2025-03-03,09:00:00,VN30F2503,1362.6,1360.4,1362.9,1360.3,363
1792,2025-03-03,09:05:00,VN30F2503,1360.4,1359.5,1361.1,1359.5,153
1793,2025-03-03,09:10:00,VN30F2503,1359.9,1359.3,1360.0,1358.7,233
1794,2025-03-03,09:15:00,VN30F2503,1359.4,1358.8,1359.4,1358.4,230
1795,2025-03-03,09:20:00,VN30F2503,1358.8,1357.3,1358.9,1356.4,321
1796,2025-03-03,09:25:00,VN30F2503,1357.2,1358.3,1358.6,1357.2,274
1797,2025-03-03,09:30:00,VN30F2503,1358.0,1356.7,1358.3,1356.4,288
1798,2025-03-03,09:35:00,VN30F2503,1357.2,1357.5,1357.5,1356.6,248
1799,2025-03-03,09:40:00,VN30F2503,1357.5,1359.2,1359.2,1357.4,238
1800,2025-03-03,09:45:00,VN30F2503,1359.4,1361.1,1361.1,1359.2,364
1801,2025-03-03,09:50:00,VN30F2503,1361.2,1359.1,1361.6,1358.9,444
1802,2025-03-03,09:55:00,VN30F2503,1359.4,1358.6,1359.7,1358.6,225
1803,2025-03-03,10:00:00,VN30F2503,1358.2,1358.8,1359.7,1357.6,248
1804,2025-03-03,10:05:00,VN30F2503,1358.7,1358.5,1359.3,1358.3,274
1805,2025-03-03,10:10:00,VN30F2503,1358.6,1359.0,1359.5,1358.2,195
1806,2025-03-03,10:15:00,VN30F2503,1358.9,1358.9,1360.2,1358.9,158
1807,2025-03-03,10:20:00,VN30F2503,1359.0,1359.2,1359.5,1358.9,76
1808,2025-03-03,10:25:00,VN30F2503,1359.1,1360.0,1360.2,1359.1,115
1809,2025-03-03,10:30:00,VN30F2503,1360.2,1360.1,1360.5,1359.8,82
1810,2025-03-03,10:35:00,VN30F2503,1359.8,1360.9,1360.9,1359.6,160
1811,2025-03-03,10:40:00,VN30F2503,1360.5,1358.9,1360.7,1358.2,629
1812,2025-03-03,10:45:00,VN30F2503,1358.6,1358.1,1358.9,1357.5,260
1813,2025-03-03,10:50:00,VN30F2503,1357.9,1357.8,1358.5,1357.7,163
1814,2025-03-03,10:55:00,VN30F2503,1357.9,1358.4,1359.0,1357.4,215
1815,2025-03-03,11:00:00,VN30F2503,1358.3,1358.6,1359.5,1358.0,244
1816,2025-03-03,11:05:00,VN30F2503,1358.5,1358.3,1359.0,1358.3,92
1817,2025-03-03,11:10:00,VN30F2503,1358.5,1358.3,1358.7,1358.2,152
1818,2025-03-03,11:15:00,VN30F2503,1358.2,1358.6,1358.7,1358.2,135
1819,2025-03-03,11:20:00,VN30F2503,1358.4,1360.0,1360.5,1358.4,187
1820,2025-03-03,11:25:00,VN30F2503,1360.0,1360.4,1360.5,1359.6,379
1821,2025-03-03,13:00:00,VN30F2503,1360.6,1361.2,1362.4,1360.6,166
1822,2025-03-03,13:05:00,VN30F2503,1361.4,1362.0,1362.0,1361.2,258
1823,2025-03-03,13:10:00,VN30F2503,1361.8,1360.2,1362.1,1360.1,177
1824,2025-03-03,13:15:00,VN30F2503,1359.9,1359.7,1360.1,1359.5,209
1825,2025-03-03,13:20:00,VN30F2503,1359.6,1359.5,1360.0,1359.3,226
1826,2025-03-03,13:25:00,VN30F2503,1359.4,1359.5,1359.9,1359.3,189
1827,2025-03-03,13:30:00,VN30F2503,1359.3,1361.3,1362.0,1359.3,230
1828,2025-03-03,13:35:00,VN30F2503,1361.2,1362.0,1362.0,1360.4,312
1829,2025-03-03,13:40:00,VN30F2503,1362.1,1363.7,1365.6,1362.1,367
1830,2025-03-03,13:45:00,VN30F2503,1363.9,1362.9,1364.5,1362.8,236
1831,2025-03-03,13:50:00,VN30F2503,1363.2,1363.6,1363.9,1362.5,233
1832,2025-03-03,13:55:00,VN30F2503,1363.4,1362.9,1363.7,1362.5,203
1833,2025-03-03,14:00:00,VN30F2503,1363.4,1362.7,1363.5,1362.0,236
1834,2025-03-03,14:05:00,VN30F2503,1362.5,1363.1,1363.4,1362.3,167
1835,2025-03-03,14:10:00,VN30F2503,1363.0,1363.7,1364.3,1362.5,219
1836,2025-03-03,14:15:00,VN30F2503,1363.5,1364.5,1364.6,1363.2,193
1837,2025-03-03,14:20:00,VN30F2503,1364.7,1363.3,1365.1,1362.2,312
1838,2025-03-03,14:25:00,VN30F2503,1363.2,1361.3,1363.2,1360.9,234
1839,2025-03-03,14:30:00,VN30F2503,1361.2,1361.2,1361.2,1361.2,1
1840,2025-03-04,09:00:00,VN30F2503,1355.7,1355.0,1355.9,1353.0,290
1841,2025-03-04,09:05:00,VN30F2503,1354.8,1354.8,1354.9,1354.3,295
1842,2025-03-04,09:10:00,VN30F2503,1354.7,1354.8,1355.9,1354.7,197
1843,2025-03-04,09:15:00,VN30F2503,1354.9,1355.0,1355.2,1354.1,267
1844,2025-03-04,09:20:00,VN30F2503,1355.1,1356.2,1356.6,1354.5,259
1845,2025-03-04,09:25:00,VN30F2503,1356.2,1356.6,1356.8,1356.1,336
1846,2025-03-04,09:30:00,VN30F2503,1356.7,1355.5,1356.7,1355.0,247
1847,2025-03-04,09:35:00,VN30F2503,1355.4,1356.3,1356.4,1355.4,166
1848,2025-03-04,09:40:00,VN30F2503,1356.5,1357.0,1357.2,1356.2,145
1849,2025-03-04,09:45:00,VN30F2503,1357.2,1357.1,1357.2,1356.2,256
1850,2025-03-04,09:50:00,VN30F2503,1357.2,1357.4,1357.7,1356.3,173
1851,2025-03-04,09:55:00,VN30F2503,1357.5,1356.7,1357.5,1356.6,182
1852,2025-03-04,10:00:00,VN30F2503,1356.8,1356.4,1357.4,1356.4,269
1853,2025-03-04,10:05:00,VN30F2503,1356.3,1356.0,1356.3,1355.3,132
