Minute,tickersymbol,High,Low,Close,Volume,Open
2022-12-19 10:45,VN30F2303,1058.70,1035.00,1037.10,28,1037.10
2022-12-19 10:45,VN30F2306,1070.10,1026.80,1026.80,28,1026.80
2022-12-19 10:46,VN30F2301,1076.00,1045.00,1045.00,99197,1045.00
2022-12-19 10:46,VN30F2302,1071.90,1041.90,1041.90,200,1041.90
2022-12-19 10:46,VN30F2303,1058.70,1035.00,1037.10,30,1037.10
2022-12-19 10:46,VN30F2306,1070.10,1026.80,1026.80,30,1026.80
2022-12-19 10:47,VN30F2301,1076.00,1045.00,1045.00,100393,1045.00
2022-12-19 10:47,VN30F2302,1071.90,1041.90,1041.90,201,1041.90
2022-12-19 10:47,VN30F2303,1058.70,1035.00,1037.10,35,1037.10
2022-12-19 10:47,VN30F2306,1070.10,1026.80,1026.80,31,1026.80
2022-12-19 10:48,VN30F2301,1076.00,1045.00,1045.00,101846,1045.00
2022-12-19 10:48,VN30F2302,1071.90,1041.90,1041.90,202,1041.90
2022-12-19 10:48,VN30F2303,1058.70,1035.00,1037.10,40,1037.10
2022-12-19 10:49,VN30F2301,1076.00,1045.00,1045.00,103788,1045.00
2022-12-19 10:49,VN30F2302,1071.90,1041.90,1041.90,204,1041.90
2022-12-19 10:50,VN30F2301,1076.00,1045.00,1045.00,108176,1045.00
2022-12-19 10:50,VN30F2302,1071.90,1041.90,1041.90,213,1041.90
2022-12-19 10:50,VN30F2303,1058.70,1035.00,1037.10,46,1037.10
2022-12-19 10:50,VN30F2306,1070.10,1026.80,1026.80,35,1026.80
2022-12-19 10:51,VN30F2301,1076.00,1045.00,1045.00,111123,1045.00
2022-12-19 10:51,VN30F2302,1071.90,1041.90,1041.90,221,1041.90
2022-12-19 10:51,VN30F2303,1058.70,1035.00,1037.10,47,1037.10
2022-12-19 10:51,VN30F2306,1070.10,1026.80,1026.80,65,1026.80
2022-12-19 10:52,VN30F2301,1076.00,1045.00,1045.00,112994,1045.00
2022-12-19 10:52,VN30F2306,1070.10,1026.80,1026.80,67,1026.80
2022-12-19 10:53,VN30F2301,1076.00,1045.00,1045.00,114188,1045.00
2022-12-19 10:53,VN30F2303,1058.70,1035.00,1037.10,51,1037.10
2022-12-19 10:53,VN30F2306,1070.10,1026.80,1026.80,68,1026.80
2022-12-19 10:54,VN30F2301,1076.00,1045.00,1045.00,115157,1045.00
2022-12-19 10:54,VN30F2302,1071.90,1041.90,1041.90,222,1041.90
2022-12-19 10:54,VN30F2303,1058.70,1035.00,1037.10,52,1037.10
2022-12-19 10:54,VN30F2306,1070.10,1026.80,1026.80,70,1026.80
2022-12-19 10:55,VN30F2301,1076.00,1045.00,1045.00,117153,1045.00
2022-12-19 10:55,VN30F2303,1058.70,1035.00,1037.10,53,1037.10
2022-12-19 10:56,VN30F2301,1076.00,1045.00,1045.00,118388,1045.00
2022-12-19 10:56,VN30F2302,1071.90,1041.90,1041.90,224,1041.90
2022-12-19 10:56,VN30F2303,1058.70,1035.00,1037.10,56,1037.10
2022-12-19 10:56,VN30F2306,1070.10,1026.80,1026.80,71,1026.80
2022-12-19 10:57,VN30F2301,1076.00,1045.00,1045.00,119669,1045.00
2022-12-19 10:57,VN30F2302,1071.90,1041.90,1041.90,227,1041.90
2022-12-19 10:57,VN30F2303,1058.70,1035.00,1037.10,57,1037.10
2022-12-19 10:57,VN30F2306,1070.10,1026.80,1026.80,72,1026.80
2022-12-19 10:58,VN30F2301,1076.00,1045.00,1045.00,120494,1045.00
2022-12-19 10:58,VN30F2303,1058.70,1035.00,1037.10,59,1037.10
2022-12-19 10:58,VN30F2306,1070.10,1026.80,1026.80,73,1026.80
2022-12-19 10:59,VN30F2301,1076.00,1045.00,1045.00,121200,1045.00
2022-12-19 11:00,VN30F2301,1076.00,1045.00,1045.00,123134,1045.00
2022-12-19 11:00,VN30F2302,1071.90,1041.90,1041.90,232,1041.90
2022-12-19 11:00,VN30F2303,1058.70,1035.00,1037.10,61,1037.10
2022-12-19 11:00,VN30F2306,1070.10,1026.80,1026.80,74,1026.80
2022-12-19 11:01,VN30F2301,1076.00,1045.00,1045.00,125551,1045.00
2022-12-19 11:01,VN30F2302,1071.90,1041.90,1041.90,244,1041.90
2022-12-19 11:01,VN30F2303,1058.70,1035.00,1037.10,64,1037.10
2022-12-19 11:01,VN30F2306,1070.10,1026.80,1026.80,77,1026.80
2022-12-19 11:02,VN30F2301,1076.00,1045.00,1045.00,128299,1045.00
2022-12-19 11:02,VN30F2302,1071.90,1041.90,1041.90,251,1041.90
2022-12-19 11:02,VN30F2303,1058.70,1035.00,1037.10,65,1037.10
2022-12-19 11:02,VN30F2306,1070.10,1026.80,1026.80,78,1026.80
2022-12-19 11:03,VN30F2301,1076.00,1045.00,1045.00,131685,1045.00
2022-12-19 11:03,VN30F2302,1071.90,1041.90,1041.90,254,1041.90
2022-12-19 11:03,VN30F2306,1070.10,1026.80,1026.80,82,1026.80
2022-12-19 11:04,VN30F2301,1076.00,1045.00,1045.00,132442,1045.00
2022-12-19 11:05,VN30F2301,1076.00,1045.00,1045.00,133349,1045.00
2022-12-19 11:06,VN30F2301,1076.00,1045.00,1045.00,134089,1045.00
2022-12-19 11:07,VN30F2301,1076.00,1045.00,1045.00,135027,1045.00
2022-12-19 11:07,VN30F2302,1071.90,1041.90,1041.90,255,1041.90
2022-12-19 11:07,VN30F2303,1058.70,1035.00,1037.10,66,1037.10
2022-12-19 11:08,VN30F2301,1076.00,1045.00,1045.00,135593,1045.00
2022-12-19 11:08,VN30F2303,1058.70,1035.00,1037.10,67,1037.10
2022-12-19 11:09,VN30F2301,1076.00,1045.00,1045.00,136079,1045.00
2022-12-19 11:09,VN30F2306,1070.10,1026.80,1026.80,83,1026.80
2022-12-19 11:10,VN30F2301,1076.00,1045.00,1045.00,136604,1045.00
2022-12-19 11:10,VN30F2303,1058.70,1035.00,1037.10,68,1037.10
2022-12-19 11:11,VN30F2301,1076.00,1045.00,1045.00,137101,1045.00
2022-12-19 11:11,VN30F2302,1071.90,1041.90,1041.90,256,1041.90
2022-12-19 11:11,VN30F2306,1070.10,1026.80,1026.80,84,1026.80
2022-12-19 11:12,VN30F2301,1076.00,1045.00,1045.00,137628,1045.00
2022-12-19 11:13,VN30F2301,1076.00,1045.00,1045.00,138271,1045.00
2022-12-19 11:14,VN30F2301,1076.00,1045.00,1045.00,139079,1045.00
2022-12-19 11:14,VN30F2302,1071.90,1041.90,1041.90,261,1041.90
2022-12-19 11:14,VN30F2303,1058.70,1035.00,1037.10,69,1037.10
2022-12-19 11:14,VN30F2306,1070.10,1026.80,1026.80,85,1026.80
2022-12-19 11:15,VN30F2301,1076.00,1045.00,1045.00,140418,1045.00
2022-12-19 11:15,VN30F2302,1071.90,1041.90,1041.90,268,1041.90
2022-12-19 11:15,VN30F2303,1058.70,1035.00,1037.10,70,1037.10
2022-12-19 11:15,VN30F2306,1070.10,1026.80,1026.80,86,1026.80
2022-12-19 11:16,VN30F2301,1076.00,1045.00,1045.00,141860,1045.00
2022-12-19 11:16,VN30F2302,1071.90,1041.90,1041.90,269,1041.90
2022-12-19 11:17,VN30F2301,1076.00,1045.00,1045.00,142745,1045.00
2022-12-19 11:17,VN30F2302,1071.90,1041.90,1041.90,272,1041.90
2022-12-19 11:18,VN30F2301,1076.00,1045.00,1045.00,143382,1045.00
2022-12-19 11:18,VN30F2302,1071.90,1041.90,1041.90,276,1041.90
2022-12-19 11:19,VN30F2301,1076.00,1045.00,1045.00,144234,1045.00
2022-12-19 11:19,VN30F2302,1071.90,1041.90,1041.90,277,1041.90
2022-12-19 11:20,VN30F2301,1076.00,1045.00,1045.00,145017,1045.00
2022-12-19 11:20,VN30F2303,1058.70,1035.00,1037.10,72,1037.10
2022-12-19 11:21,VN30F2301,1076.00,1045.00,1045.00,146015,1045.00
2022-12-19 11:21,VN30F2302,1071.90,1041.90,1041.90,292,1041.90
2022-12-19 11:21,VN30F2303,1058.70,1035.00,1037.10,73,1037.10
2022-12-19 11:22,VN30F2301,1076.00,1045.00,1045.00,147119,1045.00
2022-12-19 11:22,VN30F2302,1071.90,1041.90,1041.90,293,1041.90
2022-12-19 11:23,VN30F2301,1076.00,1045.00,1045.00,147816,1045.00
2022-12-19 11:23,VN30F2302,1071.90,1041.90,1041.90,294,1041.90
2022-12-19 11:24,VN30F2301,1076.00,1045.00,1045.00,148643,1045.00
2022-12-19 11:24,VN30F2302,1071.90,1041.90,1041.90,295,1041.90
2022-12-19 11:24,VN30F2303,1058.70,1035.00,1037.10,74,1037.10
2022-12-19 11:25,VN30F2301,1076.00,1045.00,1045.00,149196,1045.00
2022-12-19 11:25,VN30F2302,1071.90,1041.90,1041.90,296,1041.90
2022-12-19 11:26,VN30F2301,1076.00,1045.00,1045.00,149724,1045.00
2022-12-19 11:26,VN30F2302,1071.90,1041.90,1041.90,298,1041.90
2022-12-19 11:27,VN30F2301,1076.00,1045.00,1045.00,149981,1045.00
2022-12-19 11:28,VN30F2301,1076.00,1045.00,1045.00,150693,1045.00
2022-12-19 11:29,VN30F2301,1076.00,1045.00,1045.00,151468,1045.00
2022-12-19 11:29,VN30F2306,1070.10,1026.80,1026.80,87,1026.80
2022-12-19 11:30,VN30F2301,1076.00,1045.00,1045.00,151544,1045.00
2022-12-19 13:00,VN30F2301,1076.00,1045.00,1045.00,153105,1045.00
2022-12-19 13:00,VN30F2302,1071.90,1041.90,1041.90,300,1041.90
2022-12-19 13:00,VN30F2306,1070.10,1026.80,1026.80,93,1026.80
2022-12-19 13:01,VN30F2301,1076.00,1045.00,1045.00,153947,1045.00
2022-12-19 13:01,VN30F2302,1071.90,1041.90,1041.90,307,1041.90
2022-12-19 13:02,VN30F2301,1076.00,1045.00,1045.00,154840,1045.00
2022-12-19 13:02,VN30F2302,1071.90,1041.90,1041.90,308,1041.90
2022-12-19 13:03,VN30F2301,1076.00,1045.00,1045.00,156397,1045.00
2022-12-19 13:03,VN30F2302,1071.90,1041.90,1041.90,313,1041.90
2022-12-19 13:04,VN30F2301,1076.00,1045.00,1045.00,157061,1045.00
2022-12-19 13:04,VN30F2303,1058.70,1035.00,1037.10,75,1037.10
2022-12-19 13:05,VN30F2301,1076.00,1045.00,1045.00,159294,1045.00
2022-12-19 13:05,VN30F2302,1071.90,1041.90,1041.90,316,1041.90
2022-12-19 13:05,VN30F2303,1058.70,1035.00,1037.10,78,1037.10
2022-12-19 13:06,VN30F2301,1076.00,1045.00,1045.00,160389,1045.00
2022-12-19 13:07,VN30F2301,1076.00,1045.00,1045.00,161078,1045.00
2022-12-19 13:08,VN30F2301,1076.00,1045.00,1045.00,161667,1045.00
2022-12-19 13:09,VN30F2301,1076.00,1045.00,1045.00,163577,1045.00
2022-12-19 13:09,VN30F2302,1071.90,1041.90,1041.90,318,1041.90
2022-12-19 13:09,VN30F2303,1058.70,1035.00,1037.10,79,1037.10
2022-12-19 13:09,VN30F2306,1070.10,1026.80,1026.80,94,1026.80
2022-12-19 13:10,VN30F2301,1076.00,1045.00,1045.00,164655,1045.00
2022-12-19 13:10,VN30F2306,1070.10,1026.80,1026.80,96,1026.80
2022-12-19 13:11,VN30F2301,1076.00,1045.00,1045.00,166128,1045.00
2022-12-19 13:11,VN30F2302,1071.90,1041.90,1041.90,321,1041.90
2022-12-19 13:12,VN30F2301,1076.00,1045.00,1045.00,166851,1045.00
2022-12-19 13:13,VN30F2301,1076.00,1045.00,1045.00,167727,1045.00
2022-12-19 13:13,VN30F2302,1071.90,1041.90,1041.90,323,1041.90
2022-12-19 13:14,VN30F2301,1076.00,1045.00,1045.00,168355,1045.00
2022-12-19 13:15,VN30F2301,1076.00,1045.00,1045.00,169287,1045.00
2022-12-19 13:15,VN30F2302,1071.90,1041.90,1041.90,324,1041.90
2022-12-19 13:16,VN30F2301,1076.00,1045.00,1045.00,170598,1045.00
2022-12-19 13:16,VN30F2302,1071.90,1041.90,1041.90,327,1041.90
2022-12-19 13:16,VN30F2303,1058.70,1035.00,1037.10,80,1037.10
2022-12-19 13:17,VN30F2301,1076.00,1045.00,1045.00,173355,1045.00
2022-12-19 13:17,VN30F2302,1071.90,1041.90,1041.90,328,1041.90
2022-12-19 13:17,VN30F2306,1070.10,1026.80,1026.80,98,1026.80
2022-12-19 13:18,VN30F2301,1076.00,1045.00,1045.00,174196,1045.00
2022-12-19 13:18,VN30F2302,1071.90,1041.90,1041.90,330,1041.90
2022-12-19 13:19,VN30F2301,1076.00,1045.00,1045.00,175364,1045.00
2022-12-19 13:19,VN30F2302,1071.90,1041.90,1041.90,331,1041.90
2022-12-19 13:20,VN30F2301,1076.00,1045.00,1045.00,177273,1045.00
2022-12-19 13:20,VN30F2302,1071.90,1041.90,1041.90,333,1041.90
2022-12-19 13:21,VN30F2301,1076.00,1045.00,1045.00,178943,1045.00
2022-12-19 13:21,VN30F2302,1071.90,1041.90,1041.90,334,1041.90
2022-12-19 13:21,VN30F2306,1070.10,1026.80,1026.80,99,1026.80
2022-12-19 13:22,VN30F2301,1076.00,1045.00,1045.00,179766,1045.00
2022-12-19 13:22,VN30F2302,1071.90,1041.90,1041.90,336,1041.90
2022-12-19 13:23,VN30F2301,1076.00,1045.00,1045.00,180421,1045.00
2022-12-19 13:23,VN30F2302,1071.90,1041.90,1041.90,337,1041.90
2022-12-19 13:24,VN30F2301,1076.00,1045.00,1045.00,181085,1045.00
2022-12-19 13:24,VN30F2302,1071.90,1041.90,1041.90,338,1041.90
2022-12-19 13:25,VN30F2301,1076.00,1045.00,1045.00,182122,1045.00
2022-12-19 13:25,VN30F2302,1071.90,1041.90,1041.90,342,1041.90
2022-12-19 13:25,VN30F2306,1070.10,1026.80,1026.80,100,1026.80
2022-12-19 13:26,VN30F2301,1076.00,1045.00,1045.00,182683,1045.00
2022-12-19 13:27,VN30F2301,1076.00,1045.00,1045.00,182911,1045.00
2022-12-19 13:28,VN30F2301,1076.00,1045.00,1045.00,183325,1045.00
2022-12-19 13:29,VN30F2301,1076.00,1045.00,1045.00,183938,1045.00
2022-12-19 13:29,VN30F2302,1071.90,1041.90,1041.90,352,1041.90
2022-12-19 13:30,VN30F2301,1076.00,1045.00,1045.00,184563,1045.00
2022-12-19 13:31,VN30F2301,1076.00,1045.00,1045.00,185543,1045.00
2022-12-19 13:31,VN30F2302,1071.90,1041.90,1041.90,353,1041.90
2022-12-19 13:32,VN30F2301,1076.00,1045.00,1045.00,187073,1045.00
2022-12-19 13:32,VN30F2302,1071.90,1041.90,1041.90,356,1041.90
2022-12-19 13:33,VN30F2301,1076.00,1045.00,1045.00,189973,1045.00
2022-12-19 13:33,VN30F2302,1071.90,1041.90,1041.90,366,1041.90
2022-12-19 13:33,VN30F2306,1070.10,1026.80,1026.80,101,1026.80
2022-12-19 13:34,VN30F2301,1076.00,1045.00,1045.00,191560,1045.00
2022-12-19 13:34,VN30F2302,1071.90,1041.90,1041.90,367,1041.90
2022-12-19 13:34,VN30F2303,1058.70,1035.00,1037.10,81,1037.10
2022-12-19 13:34,VN30F2306,1070.10,1026.80,1026.80,103,1026.80
2022-12-19 13:35,VN30F2301,1076.00,1045.00,1045.00,192743,1045.00
2022-12-19 13:36,VN30F2301,1076.00,1045.00,1045.00,193856,1045.00
2022-12-19 13:37,VN30F2301,1076.00,1045.00,1045.00,195955,1045.00
2022-12-19 13:37,VN30F2306,1070.10,1026.80,1026.80,104,1026.80
2022-12-19 13:38,VN30F2301,1076.00,1045.00,1045.00,196633,1045.00
2022-12-19 13:38,VN30F2302,1071.90,1041.90,1041.90,368,1041.90
2022-12-19 13:39,VN30F2301,1076.00,1045.00,1045.00,197855,1045.00
2022-12-19 13:39,VN30F2302,1071.90,1041.90,1041.90,370,1041.90
2022-12-19 13:40,VN30F2301,1076.00,1045.00,1045.00,198854,1045.00
2022-12-19 13:40,VN30F2302,1071.90,1041.90,1041.90,371,1041.90
2022-12-19 13:41,VN30F2301,1076.00,1045.00,1045.00,199654,1045.00
2022-12-19 13:42,VN30F2301,1076.00,1045.00,1045.00,200106,1045.00
2022-12-19 13:42,VN30F2306,1070.10,1026.80,1026.80,105,1026.80
2022-12-19 13:43,VN30F2301,1076.00,1045.00,1045.00,201057,1045.00
2022-12-19 13:43,VN30F2303,1058.70,1035.00,1037.10,83,1037.10
2022-12-19 13:44,VN30F2301,1076.00,1045.00,1045.00,202077,1045.00
2022-12-19 13:44,VN30F2302,1071.90,1041.90,1041.90,377,1041.90
2022-12-19 13:45,VN30F2301,1076.00,1045.00,1045.00,203436,1045.00
2022-12-19 13:45,VN30F2302,1071.90,1041.90,1041.90,378,1041.90
2022-12-19 13:46,VN30F2301,1076.00,1045.00,1045.00,204313,1045.00
2022-12-19 13:46,VN30F2302,1071.90,1041.90,1041.90,379,1041.90
2022-12-19 13:47,VN30F2301,1076.00,1045.00,1045.00,205484,1045.00
2022-12-19 13:47,VN30F2302,1071.90,1041.90,1041.90,381,1041.90
2022-12-19 13:48,VN30F2301,1076.00,1045.00,1045.00,206766,1045.00
2022-12-19 13:48,VN30F2302,1071.90,1041.90,1041.90,382,1041.90
2022-12-19 13:49,VN30F2301,1076.00,1045.00,1045.00,207416,1045.00
2022-12-19 13:49,VN30F2302,1071.90,1041.90,1041.90,383,1041.90
2022-12-19 13:50,VN30F2301,1076.00,1045.00,1045.00,208171,1045.00
2022-12-19 13:51,VN30F2301,1076.00,1045.00,1045.00,209245,1045.00
2022-12-19 13:52,VN30F2301,1076.00,1045.00,1045.00,213602,1045.00
2022-12-19 13:52,VN30F2302,1071.90,1041.90,1041.90,389,1041.90
2022-12-19 13:52,VN30F2303,1058.70,1035.00,1037.10,84,1037.10
2022-12-19 13:53,VN30F2301,1076.00,1045.00,1045.00,215848,1045.00
2022-12-19 13:53,VN30F2302,1071.90,1041.90,1041.90,396,1041.90
2022-12-19 13:54,VN30F2301,1076.00,1045.00,1045.00,217837,1045.00
2022-12-19 13:54,VN30F2302,1071.90,1041.90,1041.90,399,1041.90
2022-12-19 13:55,VN30F2301,1076.00,1045.00,1045.00,220430,1045.00
2022-12-19 13:55,VN30F2302,1071.90,1041.90,1041.90,411,1041.90
2022-12-19 13:55,VN30F2303,1058.70,1035.00,1037.10,86,1037.10
2022-12-19 13:56,VN30F2301,1076.00,1045.00,1045.00,222820,1045.00
2022-12-19 13:56,VN30F2302,1071.90,1041.90,1041.90,422,1041.90
2022-12-19 13:56,VN30F2303,1058.70,1035.00,1037.10,87,1037.10
2022-12-19 13:56,VN30F2306,1070.10,1026.80,1026.80,107,1026.80
2022-12-19 13:57,VN30F2301,1076.00,1045.00,1045.00,225120,1045.00
2022-12-19 13:57,VN30F2302,1071.90,1041.90,1041.90,430,1041.90
2022-12-19 13:58,VN30F2301,1076.00,1045.00,1045.00,226576,1045.00
2022-12-19 13:58,VN30F2302,1071.90,1041.90,1041.90,431,1041.90
2022-12-19 13:59,VN30F2301,1076.00,1045.00,1045.00,228026,1045.00
2022-12-19 13:59,VN30F2302,1071.90,1041.90,1041.90,432,1041.90
2022-12-19 14:00,VN30F2301,1076.00,1045.00,1045.00,230659,1045.00
2022-12-19 14:00,VN30F2302,1071.90,1041.90,1041.90,436,1041.90
2022-12-19 14:00,VN30F2306,1070.10,1026.80,1026.80,108,1026.80
2022-12-19 14:01,VN30F2301,1076.00,1045.00,1045.00,231767,1045.00
2022-12-19 14:01,VN30F2302,1071.90,1041.90,1041.90,437,1041.90
2022-12-19 14:02,VN30F2301,1076.00,1045.00,1045.00,232902,1045.00
2022-12-19 14:02,VN30F2306,1070.10,1026.80,1026.80,109,1026.80
2022-12-19 14:03,VN30F2301,1076.00,1045.00,1045.00,233770,1045.00
2022-12-19 14:04,VN30F2301,1076.00,1045.00,1045.00,234846,1045.00
2022-12-19 14:04,VN30F2302,1071.90,1041.90,1041.90,440,1041.90
2022-12-19 14:05,VN30F2301,1076.00,1045.00,1045.00,237543,1045.00
2022-12-19 14:05,VN30F2302,1071.90,1041.90,1041.90,443,1041.90
2022-12-19 14:06,VN30F2301,1076.00,1045.00,1045.00,240327,1045.00
2022-12-19 14:06,VN30F2302,1071.90,1041.90,1041.90,444,1041.90
2022-12-19 14:06,VN30F2303,1058.70,1035.00,1037.10,88,1037.10
2022-12-19 14:06,VN30F2306,1070.10,1026.80,1026.80,111,1026.80
2022-12-19 14:07,VN30F2301,1076.00,1045.00,1045.00,243061,1045.00
2022-12-19 14:07,VN30F2302,1071.90,1041.90,1041.90,458,1041.90
2022-12-19 14:07,VN30F2303,1058.70,1035.00,1037.10,89,1037.10
2022-12-19 14:07,VN30F2306,1070.10,1026.80,1026.80,114,1026.80
2022-12-19 14:08,VN30F2301,1076.00,1045.00,1045.00,244517,1045.00
2022-12-19 14:09,VN30F2301,1076.00,1045.00,1045.00,246725,1045.00
2022-12-19 14:09,VN30F2302,1071.90,1041.90,1041.90,463,1041.90
2022-12-19 14:09,VN30F2306,1070.10,1026.80,1026.80,115,1026.80
2022-12-19 14:10,VN30F2301,1076.00,1045.00,1045.00,248865,1045.00
2022-12-19 14:10,VN30F2302,1071.90,1041.90,1041.90,464,1041.90
2022-12-19 14:11,VN30F2301,1076.00,1045.00,1045.00,251461,1045.00
2022-12-19 14:11,VN30F2302,1071.90,1041.90,1041.90,467,1041.90
2022-12-19 14:12,VN30F2301,1076.00,1045.00,1045.00,253251,1045.00
2022-12-19 14:12,VN30F2302,1071.90,1041.90,1041.90,468,1041.90
2022-12-19 14:13,VN30F2301,1076.00,1045.00,1045.00,254621,1045.00
2022-12-19 14:13,VN30F2302,1071.90,1041.90,1041.90,470,1041.90
2022-12-19 14:14,VN30F2301,1076.00,1045.00,1045.00,256409,1045.00
2022-12-19 14:14,VN30F2302,1071.90,1041.90,1041.90,471,1041.90
2022-12-19 14:14,VN30F2306,1070.10,1026.80,1026.80,117,1026.80
2022-12-19 14:15,VN30F2301,1076.00,1045.00,1045.00,259291,1045.00
2022-12-19 14:15,VN30F2302,1071.90,1041.90,1041.90,473,1041.90
2022-12-19 14:15,VN30F2306,1070.10,1026.80,1026.80,118,1026.80
2022-12-19 14:16,VN30F2301,1076.00,1045.00,1045.00,260835,1045.00
2022-12-19 14:16,VN30F2302,1071.90,1041.90,1041.90,477,1041.90
2022-12-19 14:17,VN30F2301,1076.00,1045.00,1045.00,262162,1045.00
2022-12-19 14:18,VN30F2301,1076.00,1045.00,1045.00,263022,1045.00
2022-12-19 14:18,VN30F2303,1058.70,1035.00,1037.10,90,1037.10
2022-12-19 14:19,VN30F2301,1076.00,1045.00,1045.00,265393,1045.00
2022-12-19 14:19,VN30F2302,1071.90,1041.90,1041.90,479,1041.90
2022-12-19 14:19,VN30F2303,1058.70,1035.00,1037.10,91,1037.10
2022-12-19 14:20,VN30F2301,1076.00,1045.00,1045.00,266560,1045.00
2022-12-19 14:20,VN30F2302,1071.90,1041.90,1041.90,483,1041.90
2022-12-19 14:20,VN30F2306,1070.10,1026.80,1026.80,119,1026.80
2022-12-19 14:21,VN30F2301,1076.00,1045.00,1045.00,267694,1045.00
2022-12-19 14:22,VN30F2301,1076.00,1045.00,1045.00,268424,1045.00
2022-12-19 14:23,VN30F2301,1076.00,1045.00,1045.00,270170,1045.00
2022-12-19 14:23,VN30F2302,1071.90,1041.90,1041.90,486,1041.90
2022-12-19 14:23,VN30F2303,1058.70,1035.00,1037.10,92,1037.10
2022-12-19 14:23,VN30F2306,1070.10,1026.80,1026.80,120,1026.80
2022-12-19 14:24,VN30F2301,1076.00,1045.00,1045.00,273797,1045.00
2022-12-19 14:24,VN30F2302,1071.90,1041.90,1041.90,495,1041.90
2022-12-19 14:24,VN30F2303,1058.70,1035.00,1037.10,93,1037.10
2022-12-19 14:24,VN30F2306,1070.10,1026.80,1026.80,123,1026.80
2022-12-19 14:25,VN30F2301,1076.00,1045.00,1045.00,276779,1045.00
2022-12-19 14:25,VN30F2302,1071.90,1041.90,1041.90,506,1041.90
2022-12-19 14:25,VN30F2303,1058.70,1035.00,1037.10,94,1037.10
2022-12-19 14:25,VN30F2306,1070.10,1026.80,1026.80,126,1026.80
2022-12-19 14:26,VN30F2301,1076.00,1045.00,1045.00,278854,1045.00
2022-12-19 14:26,VN30F2302,1071.90,1041.90,1041.90,510,1041.90
2022-12-19 14:26,VN30F2303,1058.70,1035.00,1037.10,97,1037.10
2022-12-19 14:27,VN30F2301,1076.00,1045.00,1045.00,281744,1045.00
2022-12-19 14:27,VN30F2302,1071.90,1041.90,1041.90,526,1041.90
2022-12-19 14:27,VN30F2303,1058.70,1035.00,1037.10,105,1037.10
2022-12-19 14:27,VN30F2306,1070.10,1026.80,1026.80,129,1026.80
2022-12-19 14:28,VN30F2301,1076.00,1045.00,1045.00,283977,1045.00
2022-12-19 14:28,VN30F2302,1071.90,1041.90,1041.90,535,1041.90
2022-12-19 14:28,VN30F2303,1058.70,1035.00,1037.10,106,1037.10
2022-12-19 14:29,VN30F2301,1076.00,1045.00,1045.00,286939,1045.00
2022-12-19 14:29,VN30F2302,1071.90,1041.90,1041.90,537,1041.90
2022-12-19 14:29,VN30F2303,1058.70,1035.00,1037.10,107,1037.10
2022-12-19 14:29,VN30F2306,1070.10,1026.80,1026.80,131,1026.80
2022-12-19 14:30,VN30F2301,1076.00,1045.00,1045.00,287749,1045.00
2022-12-19 14:45,VN30F2301,1076.00,1045.00,1045.00,294108,1045.00
2022-12-19 14:45,VN30F2302,1071.90,1041.90,1041.90,549,1041.90
2022-12-19 14:45,VN30F2303,1058.70,1035.00,1037.10,114,1037.10
2022-12-19 14:45,VN30F2306,1070.10,1026.80,1026.80,135,1026.80
2022-12-20 09:00,VN30F2301,1044.00,1006.30,1027.00,3461,1045.00
2022-12-20 09:00,VN30F2306,1018.90,990.00,1004.00,1,1026.80
2022-12-20 09:01,VN30F2301,1044.00,1006.30,1027.00,5103,1027.00
2022-12-20 09:01,VN30F2302,1041.00,1002.60,1025.50,2,1041.90
2022-12-20 09:01,VN30F2303,1029.90,999.00,1018.00,1,1037.10
2022-12-20 09:01,VN30F2306,1018.90,990.00,1004.00,3,1004.00
2022-12-20 09:02,VN30F2301,1044.00,1006.30,1027.00,6034,1027.00
2022-12-20 09:02,VN30F2302,1041.00,1002.60,1025.50,4,1025.50
2022-12-20 09:02,VN30F2306,1018.90,990.00,1004.00,4,1004.00
2022-12-20 09:03,VN30F2301,1044.00,1006.30,1027.00,7033,1027.00
2022-12-20 09:03,VN30F2303,1029.90,999.00,1018.00,11,1018.00
2022-12-20 09:04,VN30F2301,1044.00,1006.30,1027.00,7876,1027.00
2022-12-20 09:04,VN30F2302,1041.00,1002.60,1025.50,6,1025.50
2022-12-20 09:04,VN30F2303,1029.90,999.00,1018.00,12,1018.00
2022-12-20 09:04,VN30F2306,1018.90,990.00,1004.00,6,1004.00
2022-12-20 09:05,VN30F2301,1044.00,1006.30,1027.00,8999,1027.00
2022-12-20 09:05,VN30F2302,1041.00,1002.60,1025.50,12,1025.50
2022-12-20 09:06,VN30F2301,1044.00,1006.30,1027.00,10578,1027.00
2022-12-20 09:06,VN30F2302,1041.00,1002.60,1025.50,17,1025.50
2022-12-20 09:06,VN30F2303,1029.90,999.00,1018.00,13,1018.00
2022-12-20 09:06,VN30F2306,1018.90,990.00,1004.00,7,1004.00
2022-12-20 09:07,VN30F2301,1044.00,1006.30,1027.00,11220,1027.00
2022-12-20 09:07,VN30F2302,1041.00,1002.60,1025.50,20,1025.50
2022-12-20 09:08,VN30F2301,1044.00,1006.30,1027.00,11888,1027.00
2022-12-20 09:08,VN30F2306,1018.90,990.00,1004.00,10,1004.00
2022-12-20 09:09,VN30F2301,1044.00,1006.30,1027.00,12717,1027.00
2022-12-20 09:09,VN30F2302,1041.00,1002.60,1025.50,24,1025.50
